"id","material","name","location.city","location.city_id","location.country","location.country id","location.latitude","location.longitude","purposes.abandoned","purposes.air traffic control tower","purposes.belltower","purposes.bridge","purposes.casino","purposes.commercial","purposes.education","purposes.exhibition","purposes.government","purposes.hospital","purposes.hotel","purposes.industrial","purposes.library","purposes.multiple","purposes.museum","purposes.observation","purposes.office","purposes.other","purposes.religious","purposes.residential","purposes.retail","purposes.serviced apartments","purposes.telecommunications","statistics.floors above","statistics.height","statistics.number of purposes","statistics.rank","status.current","status.completed.is completed","status.completed.year","status.started.is started","status.started.year"
"15416","concrete","Kroger Building","Cincinnati","1550","US","163","39.106811523438","-84.51390838623","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","25","97.540000915527","1","1852","completed","True","1954","True","0"
"20057","steel","World Trade Center at City Creek","Salt Lake City","1687","US","163","40.76895904541","-111.8890914917","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","22","97.540000915527","2","1853","completed","True","1986","True","1984"
"10572","concrete","Wells Fargo Tower","Roanoke","1673","US","163","37.272769927979","-79.940162658691","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","21","97.540000915527","1","1854","completed","True","1991","True","1990"
"13112","concrete","East Hampton","Jersey City","1605","US","163","40.727630615234","-74.031120300293","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","32","97.5","1","1855","completed","True","1999","True","0"
"22930","steel","Avalon Exeter","Boston","1524","US","163","42.348720550537","-71.079467773438","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","28","97.5","1","1856","completed","True","2014","True","2011"
"11359","steel","519 8th Avenue","New York City","1641","US","163","40.753440856934","-73.992919921875","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","24","97.5","1","1857","completed","True","1927","True","0"
"22897","concrete","Sayan Condominium","Sunny Isles Beach","1686","US","163","25.926849365234","-80.121673583984","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","30","97.25","1","1858","completed","True","2006","True","2004"
"14271","concrete","The Vermont West Tower","Los Angeles","1611","US","163","34.061309814453","-118.29096984863","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","29","97.099998474121","1","1859","completed","True","2014","True","2012"
"10469","steel","London Guarantee Building","Chicago","1539","US","163","41.887989044189","-87.624938964844","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","22","97.019996643066","1","1860","completed","True","1923","True","1922"
"13111","concrete","The Riverside","Jersey City","1605","US","163","40.72673034668","-74.031608581543","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","32","97.0","1","1861","completed","True","1998","True","0"
"11960","steel","United States Realty Building","New York City","1641","US","163","40.709011077881","-74.011642456055","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","22","97.0","1","1862","completed","True","1907","True","1906"
"23530","steel","Seattle Tower","Seattle","1680","US","163","47.607719421387","-122.33551025391","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","27","96.900001525879","1","1863","completed","True","1929","True","1927"
"22873","steel","Bryant Building","Kansas City","1633","US","163","39.100910186768","-94.581169128418","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","26","96.900001525879","1","1864","completed","True","1931","True","1929"
"15581","concrete","East Coast Tower II","New York City","1641","US","163","40.745861053467","-73.956359863281","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","30","96.319999694824","1","1865","completed","True","2008","True","0"
"15330","composite","Prentice Women's Hospital","Chicago","1539","US","163","41.896251678467","-87.620742797852","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","18","96.319999694824","1","1866","completed","True","2007","True","2003"
"10262","steel","National City Center","Akron","1502","US","163","41.081550598145","-81.519577026367","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","23","96.279998779297","1","1867","completed","True","1969","True","0"
"18079","concrete","The Parker","Chicago","1539","US","163","41.885349273682","-87.647041320801","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","29","96.01000213623","1","1868","architecturally topped out","True","2016","True","2015"
