"data.date","data.owned or leased","data.parking spaces","data.status","data.type","location.congressional district","location.id","location.region id","data.disabilities.ADA Accessible","data.disabilities.ansi usable","location.address.city","location.address.county","location.address.line 1","location.address.state","location.address.zip"
"2002.3.12","LEASED","288","ACTIVE","BUILDING","2","CO1910","8","Yes","88096","FORT COLLINS","LARIMER COUNTY","2150 B"" CENTRE AVENUE""","CO","805268117"
"1997.1.1","LEASED","52","ACTIVE","BUILDING","4","CO1915","8","Yes","10275","GREELEY","WELD COUNTY","5400 W 11TH ST","CO","806344623"
"0","LEASED","0","ACTIVE","BUILDING","6","CO1918","8","Yes","11092","AURORA","ADAMS COUNTY","3855 LEWISTON ST","CO","800111526"
"0","LEASED","7","ACTIVE","BUILDING","3","CO1919","8","Yes","3750","ALAMOSA","ALAMOSA COUNTY","602 DEL SOL DRIVE","CO","811018548"
"0","LEASED","425","ACTIVE","BUILDING","7","CO1923","8","Yes","88394","LAKEWOOD","JEFFERSON COUNTY","12300 W Dakota Ave","CO","802282551"
"2003.2.15","LEASED","18","ACTIVE","BUILDING","3","CO1925","8","Yes","3966","MONTROSE","MONTROSE COUNTY","1805 Pavilion Dr","CO","814015378"
"0","LEASED","313","ACTIVE","BUILDING","7","CO1929","8","Yes","66595","LAKEWOOD","JEFFERSON COUNTY","7401 W MANSFIELD AVE","CO","802352212"
"2002.6.21","LEASED","0","ACTIVE","BUILDING","7","CO1930","8","Yes","18525","LAKEWOOD","JEFFERSON COUNTY","13151 W Alameda Pkwy","CO","802283108"
"0","LEASED","11","ACTIVE","BUILDING","3","CO1932","8","Yes","9793","GRAND JUNCTION","MESA COUNTY","2734 Crossroads Blvd","CO","815063933"
"0","LEASED","0","ACTIVE","BUILDING","5","CO1934","8","Yes","6712","COLORADO SPRINGS","EL PASO COUNTY","1150 ACADEMY PARK LOOP","CO","809103714"
"0","LEASED","5","ACTIVE","BUILDING","3","CO1935","8","Yes","10846","GLENWOOD SPRINGS","GARFIELD COUNTY","0100 Midland Ave","CO","81601"
"0","LEASED","100","ACTIVE","BUILDING","5","CO1936","8","Yes","19873","COLORADO SPRINGS","EL PASO COUNTY","121 S TEJON ST","CO","809032256"
"0","LEASED","0","ACTIVE","BUILDING","1","CO1937","8","Yes","21203","DENVER","DENVER COUNTY","8500 PENA BLVD","CO","802496205"
"0","LEASED","6","ACTIVE","BUILDING","3","CO1941","8","Yes","1120","TELLURIDE","SAN MIGUEL COUNTY","1500 Last Dollar Rd","CO","814359158"
"0","LEASED","0","ACTIVE","BUILDING","3","CO1942","8","Yes","1278","MONTROSE","MONTROSE COUNTY","3045 Aerotech Pkwy","CO","814016305"
"0","LEASED","0","ACTIVE","BUILDING","3","CO1944","8","Yes","496","ALAMOSA","ALAMOSA COUNTY","2490 State Ave","CO","811013504"
"0","LEASED","0","ACTIVE","BUILDING","3","CO1948","8","Yes","1164","HAYDEN","ROUTT COUNTY","CR 51A","CO","81639"
"0","LEASED","0","ACTIVE","BUILDING","3","CO1949","8","Will Conform","429","PUEBLO","PUEBLO COUNTY","31201 Bryan Cir","CO","810014803"
"0","LEASED","60","ACTIVE","BUILDING","3","CO1950","8","Will Conform","5180","GRAND JUNCTION","MESA COUNTY","2828 WALKER FIELD DR","CO","815068660"
"0","LEASED","2","ACTIVE","BUILDING","3","CO1951","8","Yes","743","DURANGO","LA PLATA COUNTY","1000 Airport Rd","CO","813037715"
"0","LEASED","0","ACTIVE","BUILDING","3","CO1952","8","Yes","1670","ASPEN","PITKIN COUNTY","113 Aspen Airport Business Ctr","CO","816113531"
"0","LEASED","30","ACTIVE","BUILDING","5","CO1953","8","Yes","8546","COLORADO SPRINGS","EL PASO COUNTY","7770 Milton E Proby Pkwy","CO","80916"
"0","LEASED","0","ACTIVE","BUILDING","3","CO1954","8","Yes","453","CORTEZ","MONTEZUMA COUNTY","22874 County Road F","CO","81321"
"0","LEASED","0","ACTIVE","BUILDING","3","CO1963","8","Yes","736","GUNNISON","GUNNISON COUNTY","711 W Rio Grande Ave","CO","81230"
"0","LEASED","4","ACTIVE","BUILDING","7","CO1964","8","Yes","8115","GOLDEN","JEFFERSON COUNTY","4620 TECHNOLOGY DR","CO","804031696"
"0","LEASED","40","ACTIVE","BUILDING","7","CO1966","8","Yes","19241","LAKEWOOD","JEFFERSON COUNTY","12305 W DAKOTA AVE","CO","802282584"
"0","LEASED","2","ACTIVE","BUILDING","3","CO1973","8","Yes","2440","PUEBLO","PUEBLO COUNTY","190 W Palmer Lake Dr","CO","810072862"
"2001.1.1","LEASED","42","ACTIVE","BUILDING","6","CO1975","8","Yes","14505","AURORA","ARAPAHOE COUNTY","14280 E Jewell Ave","CO","800127939"
"0","LEASED","12","ACTIVE","BUILDING","1","CO1976","8","Yes","81106","DENVER","DENVER COUNTY","1670 Broadway","CO","802024600"
"0","LEASED","35","ACTIVE","BUILDING","1","CO1977","8","Yes","143100","DENVER","DENVER COUNTY","1595 Wynkoop St","CO","802021129"
"1963.1.20","LEASED","28","ACTIVE","BUILDING","1","CO1979","8","Yes","16840","DENVER","DENVER COUNTY","1500 Champa St","CO","802022911"
"0","LEASED","1","ACTIVE","BUILDING","5","CO1980","8","Yes","760","COLORADO SPRINGS","EL PASO COUNTY","1155 KELLY JOHNSON BLVD","CO","809203932"
"0","LEASED","1","ACTIVE","BUILDING","3","CO1986","8","Will Conform","785","MONTROSE","MONTROSE COUNTY","2100 Airport Rd","CO","814015970"
"0","LEASED","4","ACTIVE","BUILDING","2","CO1987","8","Yes","7803","FORT COLLINS","LARIMER COUNTY","2301 RESEARCH BLVD","CO","805261825"
"2000.5.5","LEASED","2","ACTIVE","BUILDING","7","CO1989","8","Yes","10317","BROOMFIELD","JEFFERSON COUNTY","10225 WESTMOOR DR","CO","800212702"
"2003.1.1","LEASED","31","ACTIVE","BUILDING","6","CO1991","8","Yes","19888","ENGLEWOOD","ARAPAHOE COUNTY","9195 E MINERAL AVE","CO","801123549"
"0","LEASED","5","ACTIVE","BUILDING","6","CO1992","8","Yes","6400","ENGLEWOOD","ARAPAHOE COUNTY","13394 E Control Tower Rd","CO","801124436"
"1985.12.1","LEASED","79","ACTIVE","BUILDING","6","CO1993","8","Yes","31086","GREENWOOD VILLAGE","ARAPAHOE COUNTY","5445 DTC Pkwy","CO","801113045"
"0","LEASED","2","ACTIVE","BUILDING","3","CO1994","8","Yes","2303","GLENWOOD SPRINGS","GARFIELD COUNTY","2700 Gilstrap Ct","CO","816018735"
"0","LEASED","66","ACTIVE","BUILDING","2","CO1995","8","Yes","50559","FORT COLLINS","LARIMER COUNTY","4101 La Porte Ave","CO","805212154"
"0","LEASED","15","ACTIVE","BUILDING","7","CO1996","8","Yes","2081","WESTMINSTER","ADAMS COUNTY","8758 WOLFF CT","CO","800316903"
"0","LEASED","23","ACTIVE","BUILDING","4","CO2000","8","Yes","4718","LA JUNTA","OTERO COUNTY","1314 E 3rd St","CO","81050"
"1981.12.1","LEASED","62","ACTIVE","BUILDING","6","CO2002","8","Yes","15925","AURORA","ARAPAHOE COUNTY","3151 S VAUGHN WAY","CO","800143517"
"0","LEASED","1","ACTIVE","BUILDING","3","CO2003","8","Yes","1171","GYPSUM","EAGLE COUNTY","217 Eldon Wilson Rd","CO","816379753"
"1998.3.1","LEASED","42","ACTIVE","BUILDING","6","CO2004","8","Yes","12336","ENGLEWOOD","ARAPAHOE COUNTY","6430 S FIDDLERS GREEN CIR","CO","801114914"
"0","LEASED","47","ACTIVE","BUILDING","6","CO2005","8","Yes","13880","GREENWOOD VILLAGE","ARAPAHOE COUNTY","5619 DTC Pkwy","CO","801113013"
"0","LEASED","150","ACTIVE","BUILDING","5","CO2008","8","Yes","22427","COLORADO SPRINGS","EL PASO COUNTY","8610 Explorer Dr","CO","809201058"
"0","LEASED","3","ACTIVE","BUILDING","6","CO2010","8","Will Conform","1250","LITTLETON","ARAPAHOE COUNTY","9349 S COMMERCE CENTER STREET","CO","801291725"
"2009.6.1","LEASED","195","ACTIVE","BUILDING","6","CO2011","8","Yes","47763","CENTENNIAL","ARAPAHOE COUNTY","12445 E Caley Ave","CO","801116432"
"0","LEASED","22","ACTIVE","BUILDING","5","CO2019","8","Yes","19200","COLORADO SPRINGS","EL PASO COUNTY","2510 AVIATION WAY","CO","809162716"
"2009.4.14","LEASED","195","ACTIVE","BUILDING","6","CO2020","8","Yes","74708","ENGLEWOOD","ARAPAHOE COUNTY","12154 E EASTER AVE","CO","801126740"
"2009.3.10","LEASED","6","ACTIVE","BUILDING","6","CO2022","8","Yes","38038","CENTENNIAL","ARAPAHOE COUNTY","12484 E Weaver Pl","CO","801115663"
"2008.9.5","LEASED","74","ACTIVE","BUILDING","3","CO2025","8","Yes","12243","PUEBLO","PUEBLO COUNTY","3769 PARKER BLVD","CO","810082218"
"2008.3.1","LEASED","365","ACTIVE","BUILDING","1","CO2029","8","Yes","175155","DENVER","DENVER COUNTY","8000 E 36th Ave","CO","802383559"
"2008.1.11","LEASED","60","ACTIVE","BUILDING","7","CO2030","8","Yes","27000","LAKEWOOD","JEFFERSON COUNTY","6950 W JEFFERSON AVE","CO","802352357"
"2001.6.12","LEASED","10","ACTIVE","BUILDING","5","CO2032","8","Yes","2800","COLORADO SPRINGS","EL PASO COUNTY","2116 Hollow Brook Dr","CO","809181442"
"2008.11.16","LEASED","14","ACTIVE","BUILDING","5","CO2035","8","Yes","10484","FLORENCE","FREMONT COUNTY","935 STATE HIGHWAY 67","CO","812261558"
"1989.1.1","LEASED","18","ACTIVE","BUILDING","4","CO2037","8","Yes","10555","GREELEY","WELD COUNTY","4645 W 18TH ST","CO","806343227"
"2007.4.8","LEASED","17","ACTIVE","BUILDING","5","CO2046","8","Yes","11553","COLORADO SPRINGS","EL PASO COUNTY","415 E Pikes Peak Ave","CO","809033675"
"1982.11.15","LEASED","0","ACTIVE","BUILDING","5","CO2048","8","Yes","0","COLORADO SPRINGS","EL PASO COUNTY","455 E Pikes Peak Ave","CO","809033419"
"2009.8.18","LEASED","12","ACTIVE","BUILDING","4","CO2050","8","Yes","13531","PARKER","DOUGLAS COUNTY","PARKERHOUSE RD","CO","801349632"
"2008.6.1","LEASED","49","ACTIVE","BUILDING","3","CO2052","8","Yes","7457","GRAND JUNCTION","MESA COUNTY","825 N CREST DR","CO","815068692"
"1979.8.1","LEASED","2","ACTIVE","BUILDING","2","CO2053","8","Will Conform","3830","BOULDER","BOULDER COUNTY","4725 NAUTILUS CT","CO","803013212"
"2007.1.1","LEASED","47","ACTIVE","BUILDING","2","CO2055","8","Yes","11432","LOVELAND","LARIMER COUNTY","2915 Rocky Mountain Ave","CO","805388716"
"1980.1.1","LEASED","36","ACTIVE","BUILDING","4","CO2061","8","Yes","10800","CASTLE ROCK","DOUGLAS COUNTY","1230 PARK ST","CO","801091588"
"2008.1.1","LEASED","26","ACTIVE","BUILDING","4","CO2063","8","Yes","7989","LITTLETON","ARAPAHOE COUNTY","10375 Park Meadows Dr","CO","801246791"
"1972.7.8","LEASED","4","ACTIVE","BUILDING","5","CO2066","8","Yes","4143","COLORADO SPRINGS","EL PASO COUNTY","1 S Nevada Ave","CO","809031809"
"1986.5.5","LEASED","10","ACTIVE","BUILDING","5","CO2067","8","Yes","3826","COLORADO SPRINGS","EL PASO COUNTY","660 Southpointe Ct","CO","809063804"
"1967.5.15","LEASED","201","ACTIVE","BUILDING","5","CO2072","8","Yes","57550","COLORADO SPRINGS","EL PASO COUNTY","1555 N Newport Rd","CO","809162727"
"1986.5.12","LEASED","7","ACTIVE","BUILDING","5","CO2073","8","Yes","2245","COLORADO SPRINGS","EL PASO COUNTY","2060 BRIARGATE PKWY","CO","809207652"
"2010.11.22","LEASED","28","ACTIVE","BUILDING","3","CO2075","8","Yes","4328","CRAIG","MOFFAT COUNTY","415 Green St","CO","816252909"
"1957.10.1","LEASED","35","ACTIVE","BUILDING","1","CO2078","8","Yes","25044","DENVER","DENVER COUNTY","621 17TH ST","CO","802020621"
"1995.1.1","LEASED","212","ACTIVE","BUILDING","6","CO2079","8","Yes","62770","ENGLEWOOD","ARAPAHOE COUNTY","6162 S Willow Dr","CO","801115110"
"2003.3.1","LEASED","24","ACTIVE","BUILDING","3","CO2080","8","Yes","7195","DURANGO","LA PLATA COUNTY","799 Tech Center Dr","CO","813017748"
"1985.8.12","LEASED","10","ACTIVE","BUILDING","6","CO2081","8","Yes","5980","GREENWOOD VILLAGE","ARAPAHOE COUNTY","8101 E PRENTICE AVE","CO","801112909"
"2004.2.1","LEASED","38","ACTIVE","BUILDING","1","CO2082","8","Yes","9840","DENVER","DENVER COUNTY","18300 E 71ST AVE","CO","802497368"
"1984.3.1","LEASED","57","ACTIVE","BUILDING","6","CO2087","8","Yes","71860","AURORA","ADAMS COUNTY","11900 E CORNELL AVE","CO","800146201"
"1982.6.1","LEASED","0","ACTIVE","BUILDING","7","CO2090","8","Yes","0","LAKEWOOD","JEFFERSON COUNTY","66 Van Gordon St","CO","802281702"
"2003.3.15","LEASED","3","ACTIVE","BUILDING","3","CO2091","8","Yes","2593","GRAND JUNCTION","MESA COUNTY","205 N 4th St","CO","815012543"
"1980.6.24","LEASED","27","ACTIVE","BUILDING","3","CO2094","8","Yes","3832","DELTA","DELTA COUNTY","675 INDUSTRIAL BLVD","CO","814162811"
"1978.9.14","LEASED","62","ACTIVE","BUILDING","1","CO2095","8","Yes","48477","DENVER","DENVER COUNTY","950 17th St","CO","802022815"
"0","LEASED","14","ACTIVE","BUILDING","3","CO2097","8","Yes","2196","DURANGO","LA PLATA COUNTY","1970 E 3RD AVE","CO","813015027"
"0","LEASED","105","ACTIVE","BUILDING","7","CO2099","8","No","56753","GOLDEN","JEFFERSON COUNTY","555 CORPORATE CIR","CO","804015621"
"0","LEASED","100","ACTIVE","BUILDING","2","CO2100","8","Yes","161730","BROOMFIELD","BOULDER COUNTY","17101 HURON ST","CO","800238909"
"1997.5.20","LEASED","13","ACTIVE","BUILDING","4","CO2102","8","Yes","1279","GREELEY","WELD COUNTY","3459 W 20TH ST","CO","806346549"
"1971.1.1","LEASED","12","ACTIVE","BUILDING","4","CO2104","8","Yes","4184","TRINIDAD","LAS ANIMAS COUNTY","111 WAVERLY AVE","CO","810822039"
"1976.9.1","LEASED","80","ACTIVE","BUILDING","7","CO2107","8","Yes","18102","LAKEWOOD","JEFFERSON COUNTY","7110 W JEFFERSON AVE","CO","802352326"
"1982.12.31","LEASED","148","ACTIVE","BUILDING","7","CO2109","8","Yes","43079","LAKEWOOD","JEFFERSON COUNTY","13922 Denver West Pkwy","CO","804013142"
"0","LEASED","12","ACTIVE","BUILDING","5","CO2111","8","Yes","6352","COLORADO SPRINGS","EL PASO COUNTY","1908 Aerotech Dr","CO","809164217"
"1999.1.1","LEASED","3","ACTIVE","BUILDING","3","CO2112","8","Will Conform","3288","DURANGO","LA PLATA COUNTY","126 ROCK POINT DR","CO","813017778"
"0","LEASED","17","ACTIVE","BUILDING","7","CO2116","8","Yes","4010","LAKEWOOD","JEFFERSON COUNTY","165 S UNION BLVD","CO","802282215"
"0","LEASED","190","ACTIVE","BUILDING","3","CO2118","8","Yes","41877","GRAND JUNCTION","MESA COUNTY","445 W GUNNISON AVE","CO","815015720"
"0","LEASED","36","ACTIVE","BUILDING","3","CO2122","8","Yes","7800","DURANGO","LA PLATA COUNTY","185 SUTTLE ST","CO","813037911"
"0","LEASED","93","ACTIVE","BUILDING","3","CO2127","8","No","8940","MONTE VISTA","RIO GRANDE COUNTY","1313 US-160 E","CO","811449344"
"0","LEASED","75","ACTIVE","BUILDING","7","CO2128","8","Yes","18563","LAKEWOOD","JEFFERSON COUNTY","12596 W BAYAUD AVE","CO","802282000"
"0","LEASED","3","ACTIVE","BUILDING","3","CO2129","8","Yes","1444","GRAND JUNCTION","MESA COUNTY","598 N Commercial Dr","CO","815056950"
"0","LEASED","46","ACTIVE","BUILDING","5","CO2130","8","Yes","16339","COLORADO SPRINGS","EL PASO COUNTY","5755 MARK DABLING BLVD","CO","809192228"
"0","LEASED","8","ACTIVE","BUILDING","3","CO2132","8","Will Conform","3200","DURANGO","LA PLATA COUNTY","463 Turner Dr","CO","813037983"
"0","LEASED","7","ACTIVE","BUILDING","2","CO2134","8","Yes","11600","FORT COLLINS","LARIMER COUNTY","1133 RIVERSIDE AVE","CO","805243260"
"0","LEASED","48","ACTIVE","BUILDING","5","CO2135","8","Yes","15785","COLORADO SPRINGS","EL PASO COUNTY","2306 W Pikes Peak Ave","CO","809043436"
"1981.12.19","LEASED","11","ACTIVE","BUILDING","7","CO2136","8","No","1705","LAKEWOOD","JEFFERSON COUNTY","171 S VAN GORDON ST","CO","802281712"
"2014.10.20","LEASED","20","ACTIVE","BUILDING","5","CO2137","8","Yes","5600","COLORADO SPRINGS","EL PASO COUNTY","5475 TECH CENTER DR","CO","809192305"
"0","LEASED","0","ACTIVE","BUILDING","2","CO2138","8","Yes","27774","BOULDER","BOULDER COUNTY","3122 STERLING CIR","CO","803012324"
"2002.11.8","LEASED","14","ACTIVE","BUILDING","4","CO2139","8","Yes","6727","ERIE","WELD COUNTY","3770 PURITAN WAY","CO","805169437"
"0","LEASED","12","ACTIVE","BUILDING","7","CO2142","8","Yes","11400","ARVADA","ADAMS COUNTY","5046 W 58th Ave","CO","80002"
"2015.4.1","LEASED","69","ACTIVE","BUILDING","5","CO2143","8","Will Conform","11000","COLORADO SPRINGS","EL PASO COUNTY","8415 EXPLORER DR","CO","809201011"
"0","LEASED","1","ACTIVE","BUILDING","2","CO2144","8","No","619","FORT COLLINS","LARIMER COUNTY","724 WHALERS WAY","CO","805257578"
"0","LEASED","40","ACTIVE","BUILDING","2","CO2145","8","Yes","6337","LOUISVILLE","BOULDER COUNTY","480 W DAHLIA ST","CO","800274008"
"0","LEASED","3","ACTIVE","BUILDING","3","CO2146","8","Yes","7742","DURANGO","LA PLATA COUNTY","1060 E 2nd Ave","CO","81301"
"0","LEASED","19","ACTIVE","BUILDING","4","CO2147","8","Will Conform","2250","AULT","WELD COUNTY","115 2nd Ave","CO","80610"
"0","LEASED","80","ACTIVE","BUILDING","2","CO2149","8","No","21673","BOULDER","BOULDER COUNTY","3215 Marine St","CO","803031287"
"0","LEASED","218","ACTIVE","BUILDING","7","CO2152","8","Yes","60512","LAKEWOOD","JEFFERSON COUNTY","1617 Cole Blvd","CO","804013305"
"2017.2.1","LEASED","9","ACTIVE","BUILDING","3","CO2153","8","Will Conform","2220","GLENWOOD SPRINGS","GARFIELD COUNTY","120 Midland Ave","CO","816019800"
"0","LEASED","0","ACTIVE","BUILDING","4","CO2154","8","Yes","4926","ENGLEWOOD","ARAPAHOE COUNTY","8595 Prairie Trail Dr","CO","801127075"
"0","LEASED","11","ACTIVE","BUILDING","3","CO2155","8","Yes","4800","DURANGO","LA PLATA COUNTY","161 Burnett Dr","CO","813013603"
"0","LEASED","7","ACTIVE","BUILDING","6","CO2156","8","Yes","7930","AURORA","ARAPAHOE COUNTY","2821 S Parker Rd","CO","800142708"
"0","LEASED","53","ACTIVE","BUILDING","1","CO2157","8","Yes","13450","DENVER","DENVER COUNTY","4624 Central Park Blvd","CO","802382328"
"0","LEASED","0","ACTIVE","BUILDING","2","CO2160","8","Will Conform","6037","CONIFER","JEFFERSON COUNTY","30403 Kings Valley Dr","CO","804337410"
"0","LEASED","0","ACTIVE","BUILDING","4","CO2165","8","Yes","2100","ENGLEWOOD","DOUGLAS COUNTY","393 Inverness Pkwy","CO","80112"
"0","LEASED","15","ACTIVE","BUILDING","4","CO2167","8","Yes","2093","LA JUNTA","OTERO COUNTY","1420 E 3rd St","CO","810502004"
"0","LEASED","2","ACTIVE","BUILDING","3","CO2168","8","Yes","1361","PUEBLO","PUEBLO COUNTY","201 W 8th St","CO","810033029"
"0","LEASED","0","ACTIVE","BUILDING","5","CO2170","8","Will Conform","0","COLORADO SPRINGS","EL PASO COUNTY","6560 Transmitter Lane","CO","80926"
"0","LEASED","0","ACTIVE","BUILDING","3","CO2171","8","Yes","16284","GRAND JUNCTION","MESA COUNTY","760 Horizon Dr","CO","815063966"
"2021.7.9","LEASED","116","ACTIVE","BUILDING","3","CO2173","8","Will Conform","6952","GRAND JUNCTION","MESA COUNTY","1010 Kimball Ave","CO","81501"
"0","LEASED","0","ACTIVE","BUILDING","7","CO2174","8","Will Conform","17506","DENVER","JEFFERSON COUNTY","7175 W Jefferson Ave","CO","802352318"
"0","LEASED","0","ACTIVE","BUILDING","5","CO2175","8","No","2904","COLORADO SPRINGS","EL PASO COUNTY","7150 Campus Dr","CO","809203177"
"0","LEASED","15","ACTIVE","BUILDING","6","CO2176","8","Yes","5000","AURORA","ARAPAHOE COUNTY","16494 E 2nd Ave","CO","80011"
"0","LEASED","0","ACTIVE","BUILDING","5","CO2177","8","Yes","0","COLORADO SPRINGS","EL PASO COUNTY","2864 S Circle Dr","CO","809061177"
"0","LEASED","2","ACTIVE","BUILDING","5","CO2181","8","Yes","515","COLORADO SPRINGS","EL PASO COUNTY","3595 E Fountain Blvd","CO","809101720"
"0","LEASED","0","ACTIVE","BUILDING","5","CO2182","8","Yes","0","COLORADO SPRINGS","EL PASO COUNTY","1925 Aerotech Dr","CO","80916"
"0","LEASED","0","ACTIVE","BUILDING","7","CO2185","8","Will Conform","0","BROOMFIELD","JEFFERSON COUNTY","11906 Hangar Ct","CO","800212562"
"0","LEASED","0","ACTIVE","BUILDING","5","CO2187","8","Will Conform","0","COLORADO SPRINGS","EL PASO COUNTY","2864 S Circle Dr","CO","809063588"
"0","LEASED","0","ACTIVE","BUILDING","7","CO5768","8","Yes","0","DENVER","JEFFERSON COUNTY","931 S Kipling Pkwy","CO","802263946"
"2014.1.1","LEASED","1","ACTIVE","BUILDING","0","MT0002","8","Will Conform","1827","BILLINGS","YELLOWSTONE COUNTY","2602 1ST AVE N","MT","591012350"
"2004.1.1","OWNED","30","ACTIVE","BUILDING","0","MT0004","8","Will Conform","39741","BUTTE","SILVER BOW COUNTY","400 N MAIN ST","MT","597018866"
"1939.1.1","LEASED","0","ACTIVE","BUILDING","0","MT0007","8","Will Conform","1734","GLASGOW","VALLEY COUNTY","605 2nd Ave S","MT","592302304"
"2013.1.1","OWNED","12","ACTIVE","BUILDING","0","MT0017","8","Will Conform","99284","MISSOULA","MISSOULA COUNTY","200 E BROADWAY ST","MT","598024530"
"1965.1.1","OWNED","37","ACTIVE","BUILDING","0","MT0042","8","Yes","10131","HAVRE","HILL COUNTY","2605 5TH AVE. SOUTH","MT","595016210"
"2009.12.7","OWNED","10","ACTIVE","STRUCTURE","0","MT0043","8","Yes","1204","HAVRE","HILL COUNTY","2605 5TH AVE. SOUTH","MT","595016210"
"1966.1.1","OWNED","138","ACTIVE","BUILDING","0","MT0046","8","Will Conform","58717","BOZEMAN","GALLATIN COUNTY","10 E BABCOCK ST","MT","597156202"
"2012.7.30","OWNED","41","ACTIVE","BUILDING","0","MT0050","8","Yes","93319","BILLINGS","YELLOWSTONE COUNTY","2601 2nd Ave N","MT","591012234"
"1992.7.1","OWNED","0","ACTIVE","BUILDING","0","MT0055","8","No","4960","TURNER","BLAINE COUNTY","41725 Turner Rd","MT","59542"
"1992.7.1","OWNED","0","ACTIVE","STRUCTURE","0","MT0056","8","No","0","TURNER","BLAINE COUNTY","12 miles North of Turner on Highway 24","MT","595420090"
"1992.7.1","OWNED","2","ACTIVE","STRUCTURE","0","MT0057","8","No","0","TURNER","BLAINE COUNTY","PARKING GARAGE","MT","595420090"
"1939.1.1","OWNED","0","ACTIVE","BUILDING","0","MT0501","8","Yes","6227","BABB","GLACIER COUNTY","1395 Chief Mountain Hwy","MT","59411"
"1939.1.1","OWNED","5","ACTIVE","STRUCTURE","0","MT0502","8","Will Conform","688","BABB","GLACIER COUNTY","PARKING GARAGE","MT","594119700"
"1939.1.1","OWNED","1","ACTIVE","STRUCTURE","0","MT0503","8","Will Conform","0","BABB","GLACIER COUNTY","PUMPHOUSE","MT","594119700"
"1933.1.1","OWNED","5","ACTIVE","BUILDING","0","MT0551","8","Yes","7457","BABB","GLACIER COUNTY","5023 US Highway 89 W","MT","59411"
"2000.9.1","OWNED","46","ACTIVE","BUILDING","0","MT0555","8","Yes","15271","BABB","GLACIER COUNTY","5023 US Highway 89 W","MT","59411"
"2000.9.1","OWNED","0","ACTIVE","BUILDING","0","MT0557","8","Will Conform","3533","BABB","GLACIER COUNTY","5023 US Highway 89 W","MT","59411"
"2000.9.1","OWNED","0","ACTIVE","STRUCTURE","0","MT0559","8","Will Conform","2225","BABB","GLACIER COUNTY","VEHICLE GARAGE","MT","594119700"
"2000.9.1","OWNED","0","ACTIVE","BUILDING","0","MT0560","8","Will Conform","3154","BABB","GLACIER COUNTY","5023 US Highway 89 W","MT","59411"
"2000.9.1","OWNED","0","ACTIVE","STRUCTURE","0","MT0561","8","No","0","BABB","GLACIER COUNTY","PUMPHOUSE/WATER TREATMENT PLANT","MT","594119700"
