"State","Year","Data.DHS Denominator","Data.Number of Firms","Data.Calculated.Net Job Creation","Data.Calculated.Net Job Creation Rate","Data.Calculated.Reallocation Rate","Data.Establishments.Entered","Data.Establishments.Entered Rate","Data.Establishments.Exited","Data.Establishments.Exited Rate","Data.Establishments.Physical Locations","Data.Firm Exits.Count","Data.Firm Exits.Establishment Exit","Data.Firm Exits.Employments","Data.Job Creation.Births","Data.Job Creation.Continuers","Data.Job Creation.Count","Data.Job Creation.Rate","Data.Job Creation.Rate/Births","Data.Job Destruction.Continuers","Data.Job Destruction.Count","Data.Job Destruction.Deaths","Data.Job Destruction.Rate","Data.Job Destruction.Rate/Deaths"
"West Virginia","1990","556636","27098","29985","5.387","27.717","4333","13.4","3277","10.135","32863","2325","2395","16230","37299","69828","107127","19.245","6.701","49413","77142","27729","13.859","4.982"
"West Virginia","1991","577761","27732","18725","3.241","30.53","4759","14.364","3244","9.792","33888","2290","2357","20077","42115","64806","106921","18.506","7.289","58459","88196","29737","15.265","5.147"
"West Virginia","1992","601778","28595","36240","6.022","28.671","4793","14.056","3345","9.81","34823","2184","2231","18106","42375","80133","122508","20.358","7.042","55288","86268","30980","14.336","5.148"
"West Virginia","1993","637226","29890","38004","5.964","25.749","4936","13.955","3447","9.745","36116","2267","2374","18532","40808","79235","120043","18.838","6.404","49862","82039","32177","12.874","5.05"
"West Virginia","1994","676865","31505","42904","6.339","25.737","5649","15.248","3578","9.658","38084","2492","2569","21279","47438","82570","130008","19.207","7.008","53379","87104","33725","12.869","4.983"
"West Virginia","1995","719123","33121","44172","6.142","26.597","5916","15.169","3848","9.867","40034","2716","2794","19476","54148","85655","139803","19.441","7.53","61572","95631","34059","13.298","4.736"
"West Virginia","1996","754713","34618","37761","5.003","27.115","6223","15.252","4224","10.352","41802","2990","3067","22164","57402","82678","140080","18.561","7.606","67735","102319","34584","13.557","4.582"
"West Virginia","1997","798295","36000","46817","5.865","30.739","6548","15.376","4856","11.403","43432","3237","3329","23934","64044","105466","169510","21.234","8.023","75041","122693","47652","15.369","5.969"
"West Virginia","1998","835159","37094","16554","1.982","33.701","6322","14.327","4953","11.225","44811","3258","3308","22102","58972","98310","157282","18.833","7.061","96749","140728","43979","16.85","5.266"
"West Virginia","1999","869599","38086","22404","2.576","30.25","6795","14.902","5043","11.059","46475","3407","3508","28822","60193","93739","153932","17.701","6.922","81543","131528","49985","15.125","5.748"
"West Virginia","2000","894299","38829","27858","3.115","29.405","6564","13.951","5213","11.079","47727","3475","3556","24366","59813","99529","159342","17.818","6.688","83729","131484","47755","14.702","5.34"
"West Virginia","2001","911030","39826","-396","-0.043","35.48","7040","14.601","5954","12.348","48760","3552","3645","29200","61999","99618","161617","17.74","6.805","99147","162013","62866","17.784","6.901"
"West Virginia","2002","908916","40793","-7451","-0.82","36.335","7522","15.244","6185","12.534","50013","3731","3807","30689","65322","99804","165126","18.167","7.187","115322","172577","57255","18.987","6.299"
"West Virginia","2003","900764","42261","-196","-0.022","34.004","7675","15.138","6134","12.098","51472","3823","3901","27527","61571","91576","153147","17.002","6.835","97948","153343","55395","17.024","6.15"
"West Virginia","2004","899589","43935","39171","4.354","29.282","7804","14.899","5880","11.226","53342","3730","3775","22684","62815","108067","170882","18.996","6.983","85923","131711","45788","14.641","5.09"
"West Virginia","2005","940223","45917","41072","4.368","28.677","8422","15.473","6126","11.255","55579","3896","3973","24373","61089","114799","175888","18.707","6.497","86426","134816","48390","14.339","5.147"
"West Virginia","2006","993687","48909","65067","6.548","24.792","10142","17.678","6453","11.248","59216","4468","4560","26864","70277","117968","188245","18.944","7.072","81563","123178","41615","12.396","4.188"
"West Virginia","2007","1063860","51497","51416","4.833","27.538","9622","15.873","6549","10.804","62155","4221","4246","24793","61874","136026","197900","18.602","5.816","94760","146484","51724","13.769","4.862"
"West Virginia","2008","1095788","51608","14695","1.341","30.931","8272","13.266","7762","12.448","62612","5302","5359","29070","57945","126218","184163","16.806","5.288","111101","169468","58367","15.465","5.326"
"West Virginia","2009","1076542","49427","-54447","-5.058","26.291","6920","11.218","9094","14.742","60602","6055","6121","36267","48908","92608","141516","13.145","4.543","138008","195963","57955","18.203","5.383"
"West Virginia","2010","1028779","48740","-39302","-3.82","24.983","7250","12.04","7887","13.098","59899","4988","5117","28321","50162","78348","128510","12.492","4.876","118268","167812","49544","16.312","4.816"
"West Virginia","2011","1014699","48798","10773","1.062","25.028","7264","12.114","6975","11.632","60108","4360","4464","24001","46016","91735","137751","13.576","4.535","87161","126978","39817","12.514","3.924"
"West Virginia","2012","1037484","49759","36407","3.509","22.829","7560","12.473","6336","10.453","61225","3982","4068","22059","46028","108804","154832","14.924","4.437","83039","118425","35386","11.415","3.411"
"West Virginia","2013","1073699","50826","38561","3.591","22.54","7444","12.041","6025","9.745","62534","3702","3747","21199","56125","103444","159569","14.862","5.227","79812","121008","41196","11.27","3.837"
"West Virginia","2014","1121128","52065","44363","3.957","21.733","7593","12.003","5988","9.466","64060","3876","3936","22020","55156","111037","166193","14.824","4.92","83924","121830","37906","10.867","3.381"
"West Virginia","2015","1175929","53276","54073","4.598","21.739","7876","12.136","6101","9.401","65786","4046","4140","23578","60254","121639","181893","15.468","5.124","89116","127820","38704","10.87","3.291"
"West Virginia","2016","1224637","54485","41630","3.399","21.075","7966","11.95","6137","9.206","67578","4190","4276","24831","52393","118285","170678","13.937","4.278","86626","129048","42422","10.538","3.464"
"West Virginia","2017","1256069","55748","41097","3.272","21.994","7964","11.679","6571","9.636","68889","4340","4416","27172","55322","123905","179227","14.269","4.404","90686","138130","47444","10.997","3.777"
"West Virginia","2018","1307408","57403","57936","4.431","19.784","8032","11.53","6345","9.108","70504","4672","4787","31152","57546","129718","187264","14.323","4.402","82671","129328","46657","9.892","3.569"
"Wisconsin","1978","150798","10888","12043","7.986","30.357","1912","16.35","1170","10.005","12065","851","860","8384","13145","21787","34932","23.165","8.717","10445","22889","12444","15.179","8.252"
"Wisconsin","1979","159960","11278","6493","4.059","26.155","1744","14.23","1225","9.996","12515","865","868","4319","9919","17493","27412","17.137","6.201","12863","20919","8056","13.078","5.036"
"Wisconsin","1980","163674","11307","919","0.561","29.77","1551","12.42","1450","11.612","12538","1001","1009","4091","8540","16742","25282","15.447","5.218","16312","24363","8051","14.885","4.919"
"Wisconsin","1981","166164","11428","4878","2.936","24.843","1486","11.825","1252","9.963","12684","856","864","3631","7879","17639","25518","15.357","4.742","15005","20640","5635","12.422","3.391"
"Wisconsin","1982","167594","11598","-570","-0.34","27.55","1778","13.937","1390","10.896","12951","996","1001","3850","8371","14715","23086","13.775","4.995","16210","23656","7446","14.115","4.443"
"Wisconsin","1983","166870","11842","247","0.148","27.365","1641","12.635","1208","9.301","13204","855","860","3481","8313","14766","23079","13.831","4.982","17565","22832","5267","13.683","3.156"
"Wisconsin","1984","172001","12747","10818","6.289","21.667","2123","15.59","1077","7.909","14141","797","801","3530","10219","19233","29452","17.123","5.941","12686","18634","5948","10.834","3.458"
"Wisconsin","1985","178941","13281","7051","3.94","25.683","2196","15.308","1458","10.164","14714","1080","1097","5220","11061","18969","30030","16.782","6.181","14319","22979","8660","12.842","4.84"
"Wisconsin","1986","185924","13651","10374","5.58","26.446","2245","15.16","1587","10.716","15138","1159","1167","5723","14078","20881","34959","18.803","7.572","15887","24585","8698","13.223","4.678"
"Wisconsin","1987","199256","14421","15004","7.53","26.351","2478","15.936","1471","9.46","16053","1070","1076","5872","17240","24017","41257","20.706","8.652","15536","26253","10717","13.176","5.379"
"Wisconsin","1988","209671","15204","6859","3.271","31.095","2512","15.246","1584","9.614","16940","1171","1182","6900","17575","21882","39457","18.819","8.382","21007","32598","11591","15.547","5.528"
"Wisconsin","1989","216611","15775","8093","3.736","25.428","2500","14.532","1682","9.777","17613","1318","1335","7011","13050","22583","35633","16.45","6.025","16296","27540","11244","12.714","5.191"
"Wisconsin","1990","217387","15801","-3262","-1.501","27.802","2078","11.819","1854","10.545","17694","1454","1466","6729","10527","19692","30219","13.901","4.843","23374","33481","10107","15.402","4.649"
"Wisconsin","1991","209782","15421","-8930","-4.257","25.876","1848","10.571","1910","10.926","17451","1437","1445","7884","11562","15580","27142","12.938","5.511","25391","36072","10681","17.195","5.091"
"Wisconsin","1992","206482","15304","933","0.452","28.487","1778","10.276","1712","9.895","17335","1171","1179","5682","10082","20261","30343","14.695","4.883","20833","29410","8577","14.243","4.154"
"Wisconsin","1993","208856","15593","5485","2.626","26.397","1958","11.207","1602","9.169","17650","1142","1168","4943","10794","22257","33051","15.825","5.168","16399","27566","11167","13.199","5.347"
"Wisconsin","1994","214385","15825","173","0.081","28.124","1835","10.324","1554","8.743","17915","1096","1116","5229","9907","20413","30320","14.143","4.621","20901","30147","9246","14.062","4.313"
"Wisconsin","1995","218130","16115","1594","0.731","27.6","1893","10.478","1522","8.424","18252","1092","1102","6798","10704","20992","31696","14.531","4.907","19039","30102","11063","13.8","5.072"
"Wisconsin","1996","221548","16157","1725","0.779","26.974","1897","10.39","1685","9.229","18364","1221","1242","6528","11825","19780","31605","14.266","5.337","17644","29880","12236","13.487","5.523"
"Wisconsin","1997","224825","16345","5610","2.495","25.515","2026","10.98","1767","9.576","18581","1242","1255","6079","14604","19688","34292","15.253","6.496","18284","28682","10398","12.757","4.625"
"Wisconsin","1998","233506","16496","8794","3.766","22.902","1859","9.978","1770","9.5","18676","1191","1221","5660","11501","24032","35533","15.217","4.925","17074","26739","9665","11.451","4.139"
"Wisconsin","1999","241407","16728","6851","2.838","22.562","1949","10.339","1537","8.153","19057","1130","1146","5854","11650","22434","34084","14.119","4.826","18165","27233","9068","11.281","3.756"
"Wisconsin","2000","249233","16774","9322","3.74","23.093","1819","9.528","1659","8.69","19171","1162","1172","5106","12683","25417","38100","15.287","5.089","19181","28778","9597","11.547","3.851"
"Wisconsin","2001","252511","16669","4232","1.676","22.372","1675","8.77","1587","8.309","19143","1118","1132","5871","10319","22159","32478","12.862","4.087","18898","28246","9348","11.186","3.702"
"Wisconsin","2002","256709","16561","-3127","-1.218","29.281","1839","9.617","1909","9.983","19088","1151","1177","6431","14195","23389","37584","14.641","5.53","26688","40711","14023","15.859","5.463"
"Wisconsin","2003","253789","16646","-2350","-0.926","26.257","1856","9.693","1613","8.424","19270","1002","1025","6103","10041","23278","33319","13.129","3.956","22780","35669","12889","14.055","5.079"
"Wisconsin","2004","253145","16911","-366","-0.145","21.54","1842","9.502","1537","7.929","19537","1002","1015","4464","9195","18069","27264","10.77","3.632","20147","27630","7483","10.915","2.956"
"Wisconsin","2005","256231","17035","6278","2.45","21.632","1871","9.536","1647","8.394","19733","1083","1095","5289","10952","23040","33992","13.266","4.274","19214","27714","8500","10.816","3.317"
"Wisconsin","2006","260525","17126","2572","0.987","21.655","2031","10.25","1763","8.898","19948","1270","1281","5273","9950","20830","30780","11.815","3.819","19714","28208","8494","10.827","3.26"
"Wisconsin","2007","261319","17167","-311","-0.119","24.296","1906","9.566","1818","9.124","19969","1120","1130","4454","9908","21837","31745","12.148","3.792","21957","32056","10099","12.267","3.865"
"Wisconsin","2008","260503","16888","-122","-0.047","23.316","1658","8.377","1878","9.489","19682","1193","1202","5980","10202","20168","30370","11.658","3.916","20353","30492","10139","11.705","3.892"
"Wisconsin","2009","257997","16394","-6733","-2.61","21.759","1516","7.782","1982","10.173","19249","1212","1229","5932","10880","17189","28069","10.88","4.217","25356","34802","9446","13.489","3.661"
"Wisconsin","2010","254344","16230","-1174","-0.462","20.755","1494","7.8","1600","8.353","19102","990","998","4058","9116","17279","26395","10.378","3.584","20735","27569","6834","10.839","2.687"
"Wisconsin","2011","253872","16055","830","0.327","20.672","1555","8.197","1701","8.966","18898","1069","1090","4416","7140","19930","27070","10.663","2.812","18030","26240","8210","10.336","3.234"
