"genre","sold by","daily average.amazon revenue","daily average.author revenue","daily average.gross sales","daily average.publisher revenue","daily average.units sold","publisher.name","publisher.type","statistics.average rating","statistics.sale price","statistics.sales rank","statistics.total reviews"
"nonfiction","Simon and Schuster Digital Sales Inc","6.684","6.684","33.42","20.052","3","Simon & Schuster","big five","3.92","11.14","64559","151"
"nonfiction","Amazon Digital Services,  Inc.","5.7","5.7","28.5","17.1","3","(Small or Medium Publisher)","small/medium","4.7","9.5","64569","88"
"children","HarperCollins Publishers","3.588","3.588","17.94","10.764","3","HarperCollins","big five","4.76","5.98","64577","72"
"nonfiction","Amazon Digital Services,  Inc.","8.394","8.394","41.97","25.182","3","(Small or Medium Publisher)","small/medium","3.7","13.99","64581","30"
"genre fiction","Amazon Digital Services,  Inc.","1.818","1.818","9.09","5.454","3","(Small or Medium Publisher)","small/medium","4.66","3.03","64582","3"
"nonfiction","Amazon Digital Services,  Inc.","7.194","7.194","35.97","21.582","3","(Small or Medium Publisher)","small/medium","4.78","11.99","64582","38"
"nonfiction","Amazon Digital Services,  Inc.","6.294","6.294","31.47","18.882","3","(Small or Medium Publisher)","small/medium","4.28","10.49","64585","42"
"nonfiction","Amazon Digital Services,  Inc.","3.534","3.534","17.67","10.602","3","(Small or Medium Publisher)","small/medium","4.06","5.89","64586","16"
"nonfiction","Amazon Digital Services,  Inc.","5.994","5.994","29.97","17.982","3","(Small or Medium Publisher)","small/medium","4.57","9.99","64591","444"
"nonfiction","Amazon Digital Services,  Inc.","2.691","6.279","8.97","0.0","3","(Indie Publisher)","indie","5.0","2.99","64591","1"
"nonfiction","Amazon Digital Services,  Inc.","8.991","20.979","29.97","0.0","3","(Indie Publisher)","indie","4.3","9.99","64593","101"
"nonfiction","Amazon Digital Services,  Inc.","5.391","12.579","17.97","0.0","3","(Indie Publisher)","indie","4.37","5.99","64594","45"
"comics","Amazon Digital Services,  Inc.","5.994","5.994","29.97","17.982","3","(Small or Medium Publisher)","small/medium","4.6","9.99","64595","132"
"children","Amazon Digital Services,  Inc.","0.594","0.594","2.97","1.782","3","(Small or Medium Publisher)","small/medium","4.5","0.99","64615","16"
"nonfiction","Amazon Digital Services,  Inc.","5.394","5.394","26.97","16.182","3","(Small or Medium Publisher)","small/medium","4.58","8.99","64624","12"
"nonfiction","Amazon Digital Services,  Inc.","7.422","7.422","37.11","22.266","3","(Small or Medium Publisher)","small/medium","4.81","12.37","64624","153"
"genre fiction","Amazon Digital Services,  Inc.","1.794","1.794","8.97","5.382","3","(Small or Medium Publisher)","small/medium","4.42","2.99","64628","14"
"nonfiction","Amazon Digital Services,  Inc.","15.594","15.594","77.97","46.782","3","(Small or Medium Publisher)","small/medium","4.42","25.99","64631","14"
"nonfiction","Amazon Digital Services,  Inc.","2.691","6.279","8.97","0.0","3","(Indie Publisher)","indie","5.0","2.99","64633","3"
"genre fiction","Amazon Digital Services,  Inc.","2.292","2.292","11.46","6.876","3","(Small or Medium Publisher)","small/medium","4.77","3.82","64640","22"
"nonfiction","Simon and Schuster Digital Sales Inc","4.554","4.554","22.77","13.662","3","Meadowbrook","big five","4.45","7.59","64646","59"
"comics","Amazon Digital Services,  Inc.","3.474","3.474","17.37","10.422","3","(Small or Medium Publisher)","small/medium","4.88","5.79","64653","9"
"nonfiction","Amazon Digital Services,  Inc.","1.794","1.794","8.97","5.382","3","(Single-Author Publisher)","single author","4.59","2.99","64664","32"
"nonfiction","Amazon Digital Services,  Inc.","6.6","6.6","33.0","19.8","3","(Small or Medium Publisher)","small/medium","4.0","11.0","64671","7"
"nonfiction","Amazon Digital Services,  Inc.","8.994","8.994","44.97","26.982","3","(Small or Medium Publisher)","small/medium","4.46","14.99","64672","13"
"children","Penguin Group (USA) LLC","5.862","5.862","29.31","17.586","3","Viking Children's","big five","5.0","9.77","64673","1"
"nonfiction","Macmillan","5.754","5.754","28.77","17.262","3","Times Books","big five","4.33","9.59","64677","21"
"nonfiction","Amazon Digital Services,  Inc.","2.691","6.279","8.97","0.0","3","(Indie Publisher)","indie","4.41","2.99","64678","17"
"genre fiction","Random House LLC","3.594","3.594","17.97","10.782","3","Spectra","big five","3.15","5.99","64689","88"
"nonfiction","Amazon Digital Services,  Inc.","1.9305","1.0395","2.97","0.0","3","(Indie Publisher)","indie","4.41","0.99","64690","12"
"nonfiction","HarperCollins Publishers","1.194","1.194","5.97","3.582","3","Harper Element","big five","4.0","1.99","64697","1"
"children","Amazon Digital Services,  Inc.","1.9305","1.0395","2.97","0.0","3","(Indie Publisher)","indie","4.8","0.99","64705","10"
"nonfiction","Amazon Digital Services,  Inc.","1.794","1.794","8.97","5.382","3","(Small or Medium Publisher)","small/medium","4.0","2.99","64707","28"
"nonfiction","Simon and Schuster Digital Sales Inc","6.612","6.612","33.06","19.836","3","Gallery Books","big five","4.62","11.02","64709","37"
"comics","Amazon Digital Services,  Inc.","1.794","1.794","8.97","5.382","3","(Single-Author Publisher)","single author","0.0","2.99","64714","0"
"children","Simon and Schuster Digital Sales Inc","3.414","3.414","17.07","10.242","3","Atheneum Books for Young Readers","big five","4.44","5.69","64715","25"
"nonfiction","Amazon Digital Services,  Inc.","2.691","6.279","8.97","0.0","3","(Indie Publisher)","indie","3.66","2.99","64719","3"
"nonfiction","Amazon Digital Services,  Inc.","8.991","20.979","29.97","0.0","3","(Indie Publisher)","indie","4.85","9.99","64726","14"
"nonfiction","Amazon Digital Services,  Inc.","5.994","5.994","29.97","17.982","3","(Small or Medium Publisher)","small/medium","4.54","9.99","64730","57"
"nonfiction","Macmillan","8.664","8.664","43.32","25.992","3","Henry Holt and Co.","big five","3.95","14.44","64731","100"
"genre fiction","Amazon Digital Services,  Inc.","1.86","1.86","9.3","5.58","3","(Small or Medium Publisher)","small/medium","3.63","3.1","64743","11"
"nonfiction","Amazon Digital Services,  Inc.","1.794","1.794","8.97","5.382","3","(Single-Author Publisher)","single author","4.79","2.99","64744","24"
"nonfiction","Amazon Digital Services,  Inc.","5.994","5.994","29.97","17.982","3","(Single-Author Publisher)","single author","4.83","9.99","64746","60"
"nonfiction","Amazon Digital Services,  Inc.","5.994","5.994","29.97","17.982","3","(Small or Medium Publisher)","small/medium","4.73","9.99","64751","63"
"nonfiction","Amazon Digital Services,  Inc.","9.252","9.252","46.26","27.756","3","(Small or Medium Publisher)","small/medium","4.26","15.42","64753","50"
"nonfiction","HarperCollins Publishers","6.402","6.402","32.01","19.206","3","HarperCollins e-books","big five","4.42","10.67","64757","175"
"nonfiction","Amazon Digital Services,  Inc.","8.994","8.994","44.97","26.982","3","(Single-Author Publisher)","single author","4.0","14.99","64761","6"
"genre fiction","Amazon Digital Services,  Inc.","1.824","1.824","9.12","5.472","3","(Small or Medium Publisher)","small/medium","3.4","3.04","64775","27"
"children","Amazon Digital Services,  Inc.","2.691","6.279","8.97","0.0","3","(Indie Publisher)","indie","4.76","2.99","64776","21"
"children","Amazon Digital Services,  Inc.","2.694","2.694","13.47","8.082","3","(Small or Medium Publisher)","small/medium","4.82","4.49","64780","17"
"nonfiction","Amazon Digital Services,  Inc.","2.691","6.279","8.97","0.0","3","(Indie Publisher)","indie","4.25","2.99","64786","16"
"nonfiction","Amazon Digital Services,  Inc.","1.9305","1.0395","2.97","0.0","3","(Indie Publisher)","indie","4.37","0.99","64798","16"
"nonfiction","Amazon Digital Services,  Inc.","9.9","9.9","49.5","29.7","3","(Small or Medium Publisher)","small/medium","4.56","16.5","64804","30"
"nonfiction","Random House LLC","7.104","7.104","35.52","21.312","3","Random House","big five","4.5","11.84","64806","147"
"nonfiction","Amazon Digital Services,  Inc.","0.594","0.594","2.97","1.782","3","(Single-Author Publisher)","single author","3.83","0.99","64807","6"
"nonfiction","Amazon Digital Services,  Inc.","7.794","7.794","38.97","23.382","3","(Small or Medium Publisher)","small/medium","0.0","12.99","64807","0"
"nonfiction","Simon and Schuster Digital Sales Inc","5.838","5.838","29.19","17.514","3","Atria Books","big five","4.65","9.73","64808","20"
"nonfiction","Amazon Digital Services,  Inc.","5.994","5.994","29.97","17.982","3","(Small or Medium Publisher)","small/medium","4.03","9.99","64809","58"
"genre fiction","Amazon Digital Services,  Inc.","4.77","4.77","23.85","14.31","3","(Single-Author Publisher)","single author","4.66","7.95","64812","3"
"genre fiction","Amazon Digital Services,  Inc.","2.394","2.394","11.97","7.182","3","(Single-Author Publisher)","single author","3.76","3.99","64819","116"
"nonfiction","Amazon Digital Services,  Inc.","53.082","53.082","265.41","159.246","3","(Small or Medium Publisher)","small/medium","4.4","88.47","64823","22"
"children","Amazon Digital Services,  Inc.","2.292","2.292","11.46","6.876","3","(Small or Medium Publisher)","small/medium","4.81","3.82","64824","11"
"nonfiction","Amazon Digital Services,  Inc.","4.5","4.5","22.5","13.5","3","(Single-Author Publisher)","single author","4.64","7.5","64828","28"
"comics","DC Comics","0.594","0.594","2.97","1.782","3","(Small or Medium Publisher)","small/medium","0.0","0.99","64828","0"
"nonfiction","Amazon Digital Services,  Inc.","2.691","6.279","8.97","0.0","3","(Indie Publisher)","indie","5.0","2.99","64830","4"
"nonfiction","Amazon Digital Services,  Inc.","2.691","6.279","8.97","0.0","3","(Indie Publisher)","indie","3.0","2.99","64842","4"
"nonfiction","Amazon Digital Services,  Inc.","5.994","5.994","29.97","17.982","3","(Single-Author Publisher)","single author","4.9","9.99","64848","10"
"children","HarperCollins Christian Publishing","3.594","3.594","17.97","10.782","3","Thomas Nelson","big five","4.52","5.99","64854","42"
"children","Amazon Digital Services,  Inc.","2.628","2.628","13.14","7.884","3","(Small or Medium Publisher)","small/medium","4.4","4.38","64857","10"
"nonfiction","Amazon Digital Services,  Inc.","2.691","6.279","8.97","0.0","3","(Indie Publisher)","indie","4.71","2.99","64873","7"
"nonfiction","Random House LLC","5.994","5.994","29.97","17.982","3","Vintage","big five","4.14","9.99","64878","61"
"nonfiction","Amazon Digital Services,  Inc.","5.094","5.094","25.47","15.282","3","(Small or Medium Publisher)","small/medium","5.0","8.49","64881","1"
"nonfiction","Simon and Schuster Digital Sales Inc","5.838","5.838","29.19","17.514","3","Simon & Schuster","big five","4.4","9.73","64883","27"
"nonfiction","Random House LLC","7.104","7.104","35.52","21.312","3","Clarkson Potter","big five","3.86","11.84","64891","144"
"nonfiction","Simon and Schuster Digital Sales Inc","5.838","5.838","29.19","17.514","3","Scribner","big five","4.71","9.73","64891","45"
"nonfiction","Amazon Digital Services,  Inc.","2.691","6.279","8.97","0.0","3","(Indie Publisher)","indie","4.87","2.99","64892","8"
"nonfiction","Amazon Digital Services,  Inc.","4.194","4.194","20.97","12.582","3","(Single-Author Publisher)","single author","4.9","6.99","64893","10"
"genre fiction","Amazon Digital Services,  Inc.","2.691","6.279","8.97","0.0","3","(Indie Publisher)","indie","3.8","2.99","64898","10"
"genre fiction","Amazon Digital Services,  Inc.","3.594","3.594","17.97","10.782","3","(Single-Author Publisher)","single author","4.71","5.99","64899","21"
"nonfiction","Random House LLC","5.994","5.994","29.97","17.982","3","Vintage","big five","4.73","9.99","64899","45"
"nonfiction","Amazon Digital Services,  Inc.","2.691","6.279","8.97","0.0","3","(Indie Publisher)","indie","4.37","2.99","64907","16"
"nonfiction","Amazon Digital Services,  Inc.","5.994","5.994","29.97","17.982","3","(Small or Medium Publisher)","small/medium","4.76","9.99","64908","13"
"genre fiction","Amazon Digital Services,  Inc.","2.496","2.496","12.48","7.488","3","(Small or Medium Publisher)","small/medium","4.4","4.16","64910","25"
"children","Penguin Group (USA) LLC","3.588","3.588","17.94","10.764","3","Puffin","big five","3.69","5.98","64916","13"
"children","Amazon Digital Services,  Inc.","3.69","3.69","18.45","11.07","3","(Small or Medium Publisher)","small/medium","3.83","6.15","64917","12"
"children","Amazon Digital Services,  Inc.","5.994","5.994","29.97","17.982","3","(Small or Medium Publisher)","small/medium","4.84","9.99","64922","19"
"children","Macmillan","3.27","3.27","16.35","9.81","3","Henry Holt and Co.","big five","4.51","5.45","64925","114"
"nonfiction","Amazon Digital Services,  Inc.","6.294","6.294","31.47","18.882","3","(Small or Medium Publisher)","small/medium","5.0","10.49","64925","1"
"nonfiction","Amazon Digital Services,  Inc.","0.594","0.594","2.97","1.782","3","(Small or Medium Publisher)","small/medium","5.0","0.99","64929","31"
"nonfiction","Amazon Digital Services,  Inc.","4.794","4.794","23.97","14.382","3","(Small or Medium Publisher)","small/medium","4.88","7.99","64932","9"
"nonfiction","Amazon Digital Services,  Inc.","5.868","5.868","29.34","17.604","3","(Single-Author Publisher)","single author","4.9","9.78","64944","11"
"nonfiction","Amazon Digital Services,  Inc.","10.242","10.242","51.21","30.726","3","(Small or Medium Publisher)","small/medium","4.0","17.07","64948","1"
"nonfiction","Amazon Digital Services,  Inc.","7.194","7.194","35.97","21.582","3","(Small or Medium Publisher)","small/medium","4.5","11.99","64949","73"
"nonfiction","Amazon Digital Services,  Inc.","7.641","17.829","25.47","0.0","3","(Indie Publisher)","indie","4.5","8.49","64951","22"
"genre fiction","Amazon Digital Services,  Inc.","2.292","2.292","11.46","6.876","3","(Small or Medium Publisher)","small/medium","4.18","3.82","64955","11"
"nonfiction","Amazon Digital Services,  Inc.","9.6","9.6","48.0","28.8","3","(Small or Medium Publisher)","small/medium","3.5","16.0","64959","2"
"nonfiction","Amazon Digital Services,  Inc.","6.291","14.679","20.97","0.0","3","(Indie Publisher)","indie","5.0","6.99","64962","1"
"fiction","Simon and Schuster Digital Sales Inc","4.98","4.98","24.9","14.94","3","Scribner","big five","4.55","8.3","64965","18"
"nonfiction","Amazon Digital Services,  Inc.","5.994","5.994","29.97","17.982","3","(Single-Author Publisher)","single author","4.74","9.99","64971","39"
"nonfiction","HarperCollins Publishers","2.274","2.274","11.37","6.822","3","HarperCollins e-books","big five","3.85","3.79","64979","113"
"children","Simon and Schuster Digital Sales Inc","3.072","3.072","15.36","9.216","3","Simon Spotlight","big five","4.76","5.12","64986","17"
"nonfiction","Amazon Digital Services,  Inc.","8.742","8.742","43.71","26.226","3","(Small or Medium Publisher)","small/medium","4.53","14.57","64996","15"
"nonfiction","Amazon Digital Services,  Inc.","1.794","1.794","8.97","5.382","3","(Small or Medium Publisher)","small/medium","4.5","2.99","65001","4"
"genre fiction","Amazon Digital Services,  Inc.","1.794","1.794","8.97","5.382","3","(Small or Medium Publisher)","small/medium","3.91","2.99","65010","12"
"nonfiction","Amazon Digital Services,  Inc.","15.294","15.294","76.47","45.882","3","(Small or Medium Publisher)","small/medium","4.09","25.49","65012","10"
"nonfiction","Amazon Digital Services,  Inc.","5.994","5.994","29.97","17.982","3","(Small or Medium Publisher)","small/medium","3.68","9.99","65015","38"
"nonfiction","Random House LLC","3.588","3.588","17.94","10.764","3","Bantam","big five","4.67","5.98","65016","58"
"nonfiction","Hachette Book Group","5.994","5.994","29.97","17.982","3","Grand Central Publishing","big five","4.65","9.99","65017","348"
"genre fiction","Macmillan","7.794","7.794","38.97","23.382","3","St. Martin's Press","big five","4.55","12.99","65025","52"
