"Date.Day","Date.Full","Date.Month","Date.Year","Show.Name","Show.Theatre","Show.Type","Statistics.Attendance","Statistics.Capacity","Statistics.Gross","Statistics.Gross Potential","Statistics.Performances"
"3","4/3/2016","4","2016","Hamilton","Richard Rodgers","Musical","10752","102","1822594","137","8"
"3","4/3/2016","4","2016","Jersey Boys","August Wilson","Musical","7950","81","697679","61","8"
"3","4/3/2016","4","2016","Kinky Boots","Al Hirschfeld","Musical","8343","73","784339","61","8"
"3","4/3/2016","4","2016","Les Miserables '14","Imperial","Musical","10213","91","885389","75","8"
"3","4/3/2016","4","2016","Long Day'S Journey Into Night 2016","American Airlines","Play","700","95","66284","80","0"
"3","4/3/2016","4","2016","Matilda","Shubert","Musical","10741","94","1112189","84","8"
"3","4/3/2016","4","2016","On Your Feet!","Marquis","Musical","10180","78","1066514","69","8"
"3","4/3/2016","4","2016","School Of Rock","Winter Garden","Musical","11941","100","1336781","93","8"
"3","4/3/2016","4","2016","She Loves Me 2016","Studio 54","Musical","7374","91","598894","67","8"
"3","4/3/2016","4","2016","Shuffle Along","Music Box","Musical","1926","100","235617","86","0"
"3","4/3/2016","4","2016","Something Rotten!","St. James","Musical","11144","84","912884","63","8"
"3","4/3/2016","4","2016","The Book Of Mormon","Eugene O'Neill","Musical","8704","102","1340418","97","8"
"3","4/3/2016","4","2016","The Color Purple 2015","Jacobs","Musical","7549","90","757240","72","8"
"3","4/3/2016","4","2016","The Crucible 2016","Walter Kerr","Play","7304","99","597429","71","5"
"3","4/3/2016","4","2016","The Curious Incident Of The Dog In The Night-Time","Ethel Barrymore","Play","7191","88","548531","64","8"
"3","4/3/2016","4","2016","The Father 2016","Friedman","Play","3722","72","214587","30","0"
"3","4/3/2016","4","2016","The Humans","Helen Hayes","Play","4262","92","389222","67","8"
"3","4/3/2016","4","2016","The King And I 2015","Vivian Beaumont","Musical","7541","90","832143","73","8"
"3","4/3/2016","4","2016","The Lion King","Minskoff","Musical","13566","100","2289548","99","8"
"3","4/3/2016","4","2016","The Phantom Of The Opera","Majestic","Musical","10705","83","1148699","76","8"
"3","4/3/2016","4","2016","Tuck Everlasting","Broadhurst","Musical","4242","91","263150","51","0"
"3","4/3/2016","4","2016","Waitress","Brooks Atkinson","Musical","7315","100","834272","94","0"
"3","4/3/2016","4","2016","Wicked","Gershwin","Musical","15018","97","2215826","124","8"
"10","4/10/2016","4","2016","Aladdin","New Amsterdam","Musical","13507","98","1494139","92","8"
"10","4/10/2016","4","2016","American Psycho","Schoenfeld","Musical","6841","95","472563","51","0"
"10","4/10/2016","4","2016","An American In Paris","Palace","Musical","10212","76","900006","61","8"
"10","4/10/2016","4","2016","Beautiful","Stephen Sondheim","Musical","7203","88","882474","75","8"
"10","4/10/2016","4","2016","Blackbird","Belasco","Play","5443","67","433038","49","8"
"10","4/10/2016","4","2016","Bright Star","Cort","Musical","5600","67","391861","43","8"
"10","4/10/2016","4","2016","Chicago","Ambassador","Musical","6189","72","494896","52","8"
"10","4/10/2016","4","2016","Disaster!","Nederlander","Musical","4420","46","291351","26","8"
"10","4/10/2016","4","2016","Eclipsed","Golden","Play","3954","62","281599","35","8"
"10","4/10/2016","4","2016","Fiddler On The Roof 2015","Broadway","Musical","8606","63","770572","50","8"
"10","4/10/2016","4","2016","Finding Neverland","Lunt-Fontanne","Musical","7790","65","610077","41","8"
"10","4/10/2016","4","2016","Fully Committed","Lyceum","Play","5372","73","386498","44","0"
"10","4/10/2016","4","2016","Fun Home","Circle In The Square","Musical","5102","86","418140","53","8"
"10","4/10/2016","4","2016","Hamilton","Richard Rodgers","Musical","10754","102","1813655","136","8"
"10","4/10/2016","4","2016","Jersey Boys","August Wilson","Musical","5712","58","495098","43","8"
"10","4/10/2016","4","2016","Kinky Boots","Al Hirschfeld","Musical","6744","59","626626","49","8"
"10","4/10/2016","4","2016","Les Miserables '14","Imperial","Musical","8589","76","689608","58","8"
"10","4/10/2016","4","2016","Long Day'S Journey Into Night 2016","American Airlines","Play","4573","88","356646","61","0"
"10","4/10/2016","4","2016","Matilda","Shubert","Musical","9796","86","807649","61","8"
"10","4/10/2016","4","2016","On Your Feet!","Marquis","Musical","8577","66","864813","56","8"
"10","4/10/2016","4","2016","School Of Rock","Winter Garden","Musical","10165","85","993584","68","8"
"10","4/10/2016","4","2016","She Loves Me 2016","Studio 54","Musical","6094","76","492102","55","8"
"10","4/10/2016","4","2016","Shuffle Along","Music Box","Musical","6719","100","766912","82","0"
"10","4/10/2016","4","2016","Something Rotten!","St. James","Musical","8247","69","688616","50","8"
"10","4/10/2016","4","2016","The Book Of Mormon","Eugene O'Neill","Musical","8728","102","1322498","96","8"
"10","4/10/2016","4","2016","The Color Purple 2015","Jacobs","Musical","6832","81","694145","66","8"
"10","4/10/2016","4","2016","The Crucible 2016","Walter Kerr","Play","6760","89","688299","70","8"
"10","4/10/2016","4","2016","The Curious Incident Of The Dog In The Night-Time","Ethel Barrymore","Play","5616","69","425606","50","8"
"10","4/10/2016","4","2016","The Father 2016","Friedman","Play","4596","88","243636","34","0"
"10","4/10/2016","4","2016","The Humans","Helen Hayes","Play","4271","93","390555","67","8"
"10","4/10/2016","4","2016","The King And I 2015","Vivian Beaumont","Musical","7687","92","918970","80","8"
"10","4/10/2016","4","2016","The Lion King","Minskoff","Musical","13452","99","1996041","99","8"
"10","4/10/2016","4","2016","The Phantom Of The Opera","Majestic","Musical","10912","85","910453","60","8"
"10","4/10/2016","4","2016","Tuck Everlasting","Broadhurst","Musical","6726","83","324493","36","0"
"10","4/10/2016","4","2016","Waitress","Brooks Atkinson","Musical","8356","100","880303","86","0"
"10","4/10/2016","4","2016","Wicked","Gershwin","Musical","14143","98","1676579","94","8"
"17","4/17/2016","4","2016","Aladdin","New Amsterdam","Musical","13436","97","1451714","89","8"
"17","4/17/2016","4","2016","American Psycho","Schoenfeld","Musical","6480","90","505917","55","0"
"17","4/17/2016","4","2016","An American In Paris","Palace","Musical","10161","76","930052","63","8"
"17","4/17/2016","4","2016","Beautiful","Stephen Sondheim","Musical","7642","93","927363","79","8"
"17","4/17/2016","4","2016","Blackbird","Belasco","Play","5064","62","414556","46","8"
"17","4/17/2016","4","2016","Bright Star","Cort","Musical","5898","70","420690","46","8"
"17","4/17/2016","4","2016","Chicago","Ambassador","Musical","6337","73","509671","54","8"
"17","4/17/2016","4","2016","Disaster!","Nederlander","Musical","4390","46","287222","26","8"
"17","4/17/2016","4","2016","Eclipsed","Golden","Play","4338","68","303684","37","8"
"17","4/17/2016","4","2016","Fiddler On The Roof 2015","Broadway","Musical","8512","62","747626","48","8"
"17","4/17/2016","4","2016","Finding Neverland","Lunt-Fontanne","Musical","7963","66","571983","39","8"
"17","4/17/2016","4","2016","Fully Committed","Lyceum","Play","5137","70","387494","45","0"
"17","4/17/2016","4","2016","Fun Home","Circle In The Square","Musical","4972","84","416678","52","8"
"17","4/17/2016","4","2016","Hamilton","Richard Rodgers","Musical","10732","102","1678620","126","8"
"17","4/17/2016","4","2016","Jersey Boys","August Wilson","Musical","5810","59","525127","46","8"
"17","4/17/2016","4","2016","Kinky Boots","Al Hirschfeld","Musical","7341","64","683090","53","8"
"17","4/17/2016","4","2016","Les Miserables '14","Imperial","Musical","8098","72","652783","55","8"
"17","4/17/2016","4","2016","Long Day'S Journey Into Night 2016","American Airlines","Play","4871","94","375709","64","0"
"17","4/17/2016","4","2016","Matilda","Shubert","Musical","9529","83","774997","58","8"
"17","4/17/2016","4","2016","On Your Feet!","Marquis","Musical","8573","66","883616","57","8"
"17","4/17/2016","4","2016","Paramour","Lyric","Musical","1897","100","190774","100","0"
"17","4/17/2016","4","2016","School Of Rock","Winter Garden","Musical","10185","85","1022302","70","8"
"17","4/17/2016","4","2016","She Loves Me 2016","Studio 54","Musical","6934","86","573941","64","8"
"17","4/17/2016","4","2016","Shuffle Along","Music Box","Musical","7689","100","872205","83","0"
"17","4/17/2016","4","2016","Something Rotten!","St. James","Musical","8402","70","681402","50","8"
"17","4/17/2016","4","2016","The Book Of Mormon","Eugene O'Neill","Musical","8696","102","1343502","98","8"
"17","4/17/2016","4","2016","The Color Purple 2015","Jacobs","Musical","6752","80","696493","66","8"
"17","4/17/2016","4","2016","The Crucible 2016","Walter Kerr","Play","7160","94","705805","72","8"
"17","4/17/2016","4","2016","The Curious Incident Of The Dog In The Night-Time","Ethel Barrymore","Play","5799","71","424175","49","8"
"17","4/17/2016","4","2016","The Father 2016","Friedman","Play","4548","87","226272","36","6"
"17","4/17/2016","4","2016","The Humans","Helen Hayes","Play","4210","91","394296","68","8"
"17","4/17/2016","4","2016","The King And I 2015","Vivian Beaumont","Musical","8083","97","1013157","88","8"
"17","4/17/2016","4","2016","The Lion King","Minskoff","Musical","13402","99","1939509","97","8"
"17","4/17/2016","4","2016","The Phantom Of The Opera","Majestic","Musical","8793","68","755682","50","8"
"17","4/17/2016","4","2016","Tuck Everlasting","Broadhurst","Musical","7338","79","339031","33","0"
"17","4/17/2016","4","2016","Waitress","Brooks Atkinson","Musical","8405","101","937590","92","0"
"17","4/17/2016","4","2016","Wicked","Gershwin","Musical","13637","94","1612361","91","8"
"24","4/24/2016","4","2016","Aladdin","New Amsterdam","Musical","13590","98","1433167","88","8"
"24","4/24/2016","4","2016","American Psycho","Schoenfeld","Musical","7722","94","534224","51","6"
"24","4/24/2016","4","2016","An American In Paris","Palace","Musical","9294","69","860975","59","8"
"24","4/24/2016","4","2016","Beautiful","Stephen Sondheim","Musical","7507","91","904296","77","8"
"24","4/24/2016","4","2016","Blackbird","Belasco","Play","5194","64","371241","42","8"
"24","4/24/2016","4","2016","Bright Star","Cort","Musical","5328","64","357812","39","8"
"24","4/24/2016","4","2016","Chicago","Ambassador","Musical","6182","72","515332","55","8"
"24","4/24/2016","4","2016","Disaster!","Nederlander","Musical","3995","42","247941","22","8"
"24","4/24/2016","4","2016","Eclipsed","Golden","Play","3500","55","233636","29","8"
"24","4/24/2016","4","2016","Fiddler On The Roof 2015","Broadway","Musical","8439","62","718586","46","8"
"24","4/24/2016","4","2016","Finding Neverland","Lunt-Fontanne","Musical","8056","67","612034","41","8"
"24","4/24/2016","4","2016","Fully Committed","Lyceum","Play","5934","81","364746","42","0"
"24","4/24/2016","4","2016","Fun Home","Circle In The Square","Musical","5013","85","398485","50","8"
"24","4/24/2016","4","2016","Hamilton","Richard Rodgers","Musical","10753","102","1813024","136","8"
"24","4/24/2016","4","2016","Jersey Boys","August Wilson","Musical","5780","59","531076","46","8"
"24","4/24/2016","4","2016","Kinky Boots","Al Hirschfeld","Musical","6975","61","665837","52","8"
"24","4/24/2016","4","2016","Les Miserables '14","Imperial","Musical","7898","70","651150","55","8"
"24","4/24/2016","4","2016","Long Day'S Journey Into Night 2016","American Airlines","Play","4926","95","389107","67","0"
"24","4/24/2016","4","2016","Matilda","Shubert","Musical","9651","84","794697","60","8"
"24","4/24/2016","4","2016","On Your Feet!","Marquis","Musical","8332","64","831705","54","8"
"24","4/24/2016","4","2016","Paramour","Lyric","Musical","10623","93","1018942","89","0"
"24","4/24/2016","4","2016","School Of Rock","Winter Garden","Musical","10293","86","991893","65","8"
"24","4/24/2016","4","2016","She Loves Me 2016","Studio 54","Musical","6373","79","542520","60","8"
"24","4/24/2016","4","2016","Shuffle Along","Music Box","Musical","7211","94","809033","77","0"
"24","4/24/2016","4","2016","Something Rotten!","St. James","Musical","8975","73","690564","50","8"
"24","4/24/2016","4","2016","The Book Of Mormon","Eugene O'Neill","Musical","8706","102","1325465","96","8"
"24","4/24/2016","4","2016","The Color Purple 2015","Jacobs","Musical","7306","87","769765","73","8"
"24","4/24/2016","4","2016","The Crucible 2016","Walter Kerr","Play","6967","92","672860","69","8"
"24","4/24/2016","4","2016","The Curious Incident Of The Dog In The Night-Time","Ethel Barrymore","Play","5185","64","384462","45","8"
"24","4/24/2016","4","2016","The Father 2016","Friedman","Play","3815","73","258848","37","8"
"24","4/24/2016","4","2016","The Humans","Helen Hayes","Play","4157","90","378045","65","8"
"24","4/24/2016","4","2016","The King And I 2015","Vivian Beaumont","Musical","6787","81","553790","48","8"
"24","4/24/2016","4","2016","The Lion King","Minskoff","Musical","13477","99","1995760","96","8"
"24","4/24/2016","4","2016","The Phantom Of The Opera","Majestic","Musical","9196","72","761147","50","8"
"24","4/24/2016","4","2016","Tuck Everlasting","Broadhurst","Musical","7621","82","332230","32","0"
"24","4/24/2016","4","2016","Waitress","Brooks Atkinson","Musical","8419","101","746871","73","1"
"24","4/24/2016","4","2016","Wicked","Gershwin","Musical","13810","96","1660014","93","8"
"1","5/1/2016","5","2016","Aladdin","New Amsterdam","Musical","13775","100","1494979","94","8"
"1","5/1/2016","5","2016","American Psycho","Schoenfeld","Musical","7247","88","597188","57","8"
"1","5/1/2016","5","2016","An American In Paris","Palace","Musical","10337","77","938050","64","8"
"1","5/1/2016","5","2016","Beautiful","Stephen Sondheim","Musical","7935","97","996237","85","8"
"1","5/1/2016","5","2016","Blackbird","Belasco","Play","5756","71","417680","47","8"
"1","5/1/2016","5","2016","Bright Star","Cort","Musical","5184","62","369471","41","8"
"1","5/1/2016","5","2016","Chicago","Ambassador","Musical","6349","73","524120","55","8"
"1","5/1/2016","5","2016","Disaster!","Nederlander","Musical","4793","50","264032","24","8"
"1","5/1/2016","5","2016","Eclipsed","Golden","Play","3588","56","269110","34","8"
"1","5/1/2016","5","2016","Fiddler On The Roof 2015","Broadway","Musical","10073","74","854640","55","8"
"1","5/1/2016","5","2016","Finding Neverland","Lunt-Fontanne","Musical","7418","62","583984","40","8"
"1","5/1/2016","5","2016","Fully Committed","Lyceum","Play","5606","77","377270","44","8"
"1","5/1/2016","5","2016","Fun Home","Circle In The Square","Musical","5272","89","416282","52","8"
"1","5/1/2016","5","2016","Hamilton","Richard Rodgers","Musical","10754","102","1818758","136","8"
"1","5/1/2016","5","2016","Jersey Boys","August Wilson","Musical","6099","62","553984","48","8"
"1","5/1/2016","5","2016","Kinky Boots","Al Hirschfeld","Musical","7649","67","714405","56","8"
"1","5/1/2016","5","2016","Les Miserables '14","Imperial","Musical","8266","73","662705","56","8"
"1","5/1/2016","5","2016","Long Day'S Journey Into Night 2016","American Airlines","Play","4954","96","344594","59","6"
"1","5/1/2016","5","2016","Matilda","Shubert","Musical","9030","79","760351","57","8"
"1","5/1/2016","5","2016","On Your Feet!","Marquis","Musical","9391","72","969147","62","8"
"1","5/1/2016","5","2016","Paramour","Lyric","Musical","11043","97","1065771","91","0"
"1","5/1/2016","5","2016","School Of Rock","Winter Garden","Musical","10496","88","1003657","66","8"
"1","5/1/2016","5","2016","She Loves Me 2016","Studio 54","Musical","7278","90","610887","68","8"
"1","5/1/2016","5","2016","Shuffle Along","Music Box","Musical","7647","99","708267","67","4"
"1","5/1/2016","5","2016","Something Rotten!","St. James","Musical","8838","70","695800","50","8"
"1","5/1/2016","5","2016","The Book Of Mormon","Eugene O'Neill","Musical","8712","102","1332910","97","8"
"1","5/1/2016","5","2016","The Color Purple 2015","Jacobs","Musical","8245","98","879248","83","8"
