"id","impact.gap","impact.magnitude","impact.significance","location.depth","location.distance","location.full","location.latitude","location.longitude","location.name","time.day","time.epoch","time.full","time.hour","time.minute","time.month","time.second","time.year"
"ci37670408","217.0","2.88","128","5.2","0.3876","39km ENE of Ensenada, B.C., MX","32.0056667","-116.2381667","Mexico","24","1472026861290","2016-08-24 04:21:01","4","21","8","1","2016"
"ci37670416","42.0","1.18","21","11.14","0.006741","5km ENE of Anza, CA","33.5731667","-116.6283333","California","24","1472026998240","2016-08-24 04:23:18","4","23","8","18","2016"
"ak13876822","0.0","3.0","138","7.2","0.0","217km SE of Nikolski, Alaska","51.6226","-166.5061","Alaska","24","1472027836000","2016-08-24 04:37:16","4","37","8","16","2016"
"hv61386461","76.0","1.37","29","0.82","0.005762","3km WSW of Volcano, Hawaii","19.4133339","-155.2658386","Hawaii","24","1472027869140","2016-08-24 04:37:49","4","37","8","49","2016"
"ak13876855","0.0","1.3","26","5.0","0.0","47km S of Eagle Village, Alaska","64.3569","-141.0255","Alaska","24","1472028943000","2016-08-24 04:55:43","4","55","8","43","2016"
"nn00557404","87.49","0.2","1","9.2","0.086","9km NNE of Incline Village, Nevada","39.3338","-119.9396","Nevada","24","1472029020214","2016-08-24 04:57:00","4","57","8","0","2016"
"ci37670432","47.0","0.87","12","15.34","0.08469","4km SE of Loma Linda, CA","34.0188333","-117.2278333","California","24","1472029609100","2016-08-24 05:06:49","5","6","8","49","2016"
"ci37670440","196.0","1.67","43","7.47","0.04979","16km W of Progreso, B.C., MX","32.6025","-115.7468333","Mexico","24","1472030275290","2016-08-24 05:17:55","5","17","8","55","2016"
"hv61386521","106.0","1.4","30","2.191","0.003296","4km SW of Volcano, Hawaii","19.4015","-155.2666667","Hawaii","24","1472031230450","2016-08-24 05:33:50","5","33","8","50","2016"
"pr16237003","259.2","1.9","56","11.0","0.22098556","26km SE of El Negro, Puerto Rico","17.8939","-65.6474","Puerto Rico","24","1472031241000","2016-08-24 05:34:01","5","34","8","1","2016"
"ak13876954","0.0","0.1","0","20.0","0.0","12km NNE of College, Alaska","64.963","-147.691","Alaska","24","1472031976000","2016-08-24 05:46:16","5","46","8","16","2016"
"nc72684416","92.0","1.39","30","5.79","0.08067","23km NE of King City, California","36.3666667","-120.9495","California","24","1472031981700","2016-08-24 05:46:21","5","46","8","21","2016"
"us10006gan","98.0","4.6","326","50.31","4.612","142km ENE of Bitung, Indonesia","1.8184","126.4056","Indonesia","24","1472032021440","2016-08-24 05:47:01","5","47","8","1","2016"
"ak13876955","0.0","2.2","74","15.0","0.0","43km SW of Tok, Alaska","63.1019","-143.6665","Alaska","24","1472032098000","2016-08-24 05:48:18","5","48","8","18","2016"
"nn00557372","87.76","1.3","26","6.2","0.284","10km NW of Bridgeport, California","38.3128","-119.3232","California","24","1472032913140","2016-08-24 06:01:53","6","1","8","53","2016"
"us10006gas","83.0","4.7","340","28.43","2.391","33km E of Isangel, Vanuatu","-19.5743","169.5848","Vanuatu","24","1472032923070","2016-08-24 06:02:03","6","2","8","3","2016"
"ak13876975","0.0","2.3","81","120.0","0.0","45km S of Redoubt Volcano, Alaska","60.0841","-152.6223","Alaska","24","1472032949000","2016-08-24 06:02:29","6","2","8","29","2016"
"uu60159317","160.0","2.19","74","3.62","0.3048","28km NE of Moab, Utah","38.7365","-109.2936667","Utah","24","1472033306490","2016-08-24 06:08:26","6","8","8","26","2016"
"us10006gau","51.0","3.4","183","5.0","0.103","7km WSW of Yale, Oklahoma","36.0798","-96.7672","Oklahoma","24","1472033336450","2016-08-24 06:08:56","6","8","8","56","2016"
"us10006gbf","24.0","6.8","972","84.07","1.797","25km W of Chauk, Burma","20.9192","94.5789","Burma","24","1472034895000","2016-08-24 06:34:55","6","34","8","55","2016"
"ak13877030","0.0","1.7","44","5.0","0.0","61km NE of Arctic Village, Alaska","68.5829","-144.6911","Alaska","24","1472035048000","2016-08-24 06:37:28","6","37","8","28","2016"
"nc72684436","85.0","0.91","13","3.13","0.01645","24km SW of Coalinga, California","35.9641667","-120.5163333","California","24","1472035185370","2016-08-24 06:39:45","6","39","8","45","2016"
"ak13877140","0.0","3.8","222","11.4","0.0","124km NE of Fort Yukon, Alaska","67.2292","-142.9896","Alaska","24","1472036916000","2016-08-24 07:08:36","7","8","8","36","2016"
"nn00557413","204.23","1.0","15","7.8","0.074","62km W of Beatty, Nevada","36.9879","-117.4584","Nevada","24","1472036953574","2016-08-24 07:09:13","7","9","8","13","2016"
"nc72684456","64.0","1.55","37","2.15","0.005842","9km NW of The Geysers, California","38.8228333","-122.8425","California","24","1472037025380","2016-08-24 07:10:25","7","10","8","25","2016"
"ak13877155","0.0","2.8","121","5.0","0.0","123km NE of Fort Yukon, Alaska","67.1998","-142.9781","Alaska","24","1472037230000","2016-08-24 07:13:50","7","13","8","50","2016"
"ak13877209","0.0","2.1","68","5.0","0.0","123km NE of Fort Yukon, Alaska","67.1998","-142.9781","Alaska","24","1472037643000","2016-08-24 07:20:43","7","20","8","43","2016"
"nn00557416","91.98","0.2","1","12.0","0.112","8km NNE of Truckee, California","39.4014","-120.1523","California","24","1472037935216","2016-08-24 07:25:35","7","25","8","35","2016"
"uw61184172","128.0","1.44","32","0.07","0.2249","40km WNW of Granite Falls, Washington","48.0828333","-120.6761667","Washington","24","1472038048040","2016-08-24 07:27:28","7","27","8","28","2016"
"ak13877222","0.0","1.6","39","15.0","0.0","115km NE of Fort Yukon, Alaska","67.1566","-143.1224","Alaska","24","1472038419000","2016-08-24 07:33:39","7","33","8","39","2016"
"ci37670456","55.0","1.3","26","11.61","0.0771","10km NE of Cabazon, CA","33.9845","-116.7143333","California","24","1472038533410","2016-08-24 07:35:33","7","35","8","33","2016"
"ci37670464","79.0","1.04","17","12.5","0.05425","20km ESE of Anza, CA","33.4835","-116.4698333","California","24","1472039017030","2016-08-24 07:43:37","7","43","8","37","2016"
"ci37670472","60.0","0.85","11","11.31","0.06843","8km E of Borrego Springs, CA","33.2566667","-116.2835","California","24","1472039158090","2016-08-24 07:45:58","7","45","8","58","2016"
"us10006gee","26.0","4.9","383","10.0","0.567","5km SSE of Visso, Italy","42.8782","13.1098","Italy","24","1472039431920","2016-08-24 07:50:31","7","50","8","31","2016"
"ak13877227","0.0","1.6","39","25.0","0.0","88km NW of Talkeetna, Alaska","62.894","-151.3158","Alaska","24","1472039472000","2016-08-24 07:51:12","7","51","8","12","2016"
"us10006geg","37.0","2.5","96","7.028","0.0","5km SSE of Perry, Oklahoma","36.2443","-97.2735","Oklahoma","24","1472039907300","2016-08-24 07:58:27","7","58","8","27","2016"
"ak13877316","0.0","1.6","39","60.0","0.0","34km NW of Anchor Point, Alaska","60.0335","-152.1859","Alaska","24","1472041235000","2016-08-24 08:20:35","8","20","8","35","2016"
"hv61386736","62.0","0.85","11","2.416","0.02692","9km SW of Volcano, Hawaii","19.3626667","-155.2993333","Hawaii","24","1472042964950","2016-08-24 08:49:24","8","49","8","24","2016"
"us10006geu","57.0","4.9","369","10.2","2.365","110km SW of Port-Vila, Vanuatu","-18.4186","167.5577","Vanuatu","24","1472044009770","2016-08-24 09:06:49","9","6","8","49","2016"
"ak13877469","0.0","1.7","44","50.0","0.0","73km NE of Y, Alaska","62.584","-148.7614","Alaska","24","1472044279000","2016-08-24 09:11:19","9","11","8","19","2016"
"ci37670480","79.0","1.28","25","2.79","0.08001","9km NW of Los Alamos, CA","34.8026667","-120.3533333","California","24","1472044294150","2016-08-24 09:11:34","9","11","8","34","2016"
"nc72684486","158.0","1.5","35","3.82","0.1225","23km SSW of Mammoth Lakes, California","37.4428329","-119.050499","California","24","1472044298720","2016-08-24 09:11:38","9","11","8","38","2016"
"nc72684491","91.0","1.21","23","5.08","0.03238","17km ESE of Mammoth Lakes, California","37.5965","-118.7891667","California","24","1472044432290","2016-08-24 09:13:52","9","13","8","52","2016"
"ak13877479","0.0","1.0","15","5.0","0.0","115km NE of Fort Yukon, Alaska","67.1566","-143.1224","Alaska","24","1472044717000","2016-08-24 09:18:37","9","18","8","37","2016"
"ci37670488","54.0","1.04","17","17.95","0.0575","6km N of Beaumont, CA","33.9788333","-116.9863333","California","24","1472044722470","2016-08-24 09:18:42","9","18","8","42","2016"
"nn00557399","307.98","0.7","8","8.0","0.64","27km S of Smith Valley, Nevada","38.5391","-119.3322","Nevada","24","1472046322515","2016-08-24 09:45:22","9","45","8","22","2016"
"us10006gf0","58.0","5.8","518","17.15","3.213","176km WSW of Sungaipenuh, Indonesia","-2.9567","100.0549","Indonesia","24","1472046524380","2016-08-24 09:48:44","9","48","8","44","2016"
"hv61386856","60.0","1.71","45","1.87","0.006993","3km SW of Volcano, Hawaii","19.4073334","-155.2653351","Hawaii","24","1472046784690","2016-08-24 09:53:04","9","53","8","4","2016"
"us10006gfa","110.0","5.0","385","10.0","1.06","127km ESE of Tadine, New Caledonia","-22.0454","168.9981","New Caledonia","24","1472048301350","2016-08-24 10:18:21","10","18","8","21","2016"
"ci37670512","97.0","0.49","4","8.93","0.03176","3km WNW of Lake Henshaw, CA","33.2493333","-116.7931667","California","24","1472048308580","2016-08-24 10:18:28","10","18","8","28","2016"
"ak13877725","0.0","1.0","15","20.0","0.0","28km N of North Nenana, Alaska","64.838","-149.1185","Alaska","24","1472048949000","2016-08-24 10:29:09","10","29","8","9","2016"
"hv61386886","145.0","1.45","32","6.126","0.04772","17km SE of Volcano, Hawaii","19.3366667","-155.1095","Hawaii","24","1472048964720","2016-08-24 10:29:24","10","29","8","24","2016"
"ak13877726","0.0","1.8","50","20.0","0.0","41km ESE of Anchorage, Alaska","61.0975","-149.1725","Alaska","24","1472049064000","2016-08-24 10:31:04","10","31","8","4","2016"
"nc72684496","55.0","0.88","12","1.53","0.01011","5km W of Cobb, California","38.829834","-122.7828369","California","24","1472049750200","2016-08-24 10:42:30","10","42","8","30","2016"
"ak13877832","0.0","1.4","30","1.0","0.0","97km NNW of Dillingham, Alaska","59.8306","-159.2062","Alaska","24","1472050539000","2016-08-24 10:55:39","10","55","8","39","2016"
"nc72684511","77.0","0.4","2","2.23","0.0094","5km SW of Mammoth Lakes, California","37.6221667","-119.0203333","California","24","1472050578210","2016-08-24 10:56:18","10","56","8","18","2016"
"ak13877830","0.0","1.1","19","5.0","0.0","118km NE of Fort Yukon, Alaska","67.2062","-143.1061","Alaska","24","1472050692000","2016-08-24 10:58:12","10","58","8","12","2016"
"ak13877831","0.0","1.2","22","20.0","0.0","48km SW of Cantwell, Alaska","63.0996","-149.6686","Alaska","24","1472050761000","2016-08-24 10:59:21","10","59","8","21","2016"
"ak13877833","0.0","3.0","138","5.0","0.0","118km NE of Fort Yukon, Alaska","67.2062","-143.1061","Alaska","24","1472051020000","2016-08-24 11:03:40","11","3","8","40","2016"
"nn00557395","130.33","0.7","8","10.2","0.18","29km SSW of Hawthorne, Nevada","38.27","-118.7324","Nevada","24","1472051648682","2016-08-24 11:14:08","11","14","8","8","2016"
"nc72684516","133.0","0.96","14","2.21","0.003546","10km WNW of The Geysers, California","38.8240013","-122.8571701","California","24","1472052317600","2016-08-24 11:25:17","11","25","8","17","2016"
"ci37670536","46.0","1.38","29","3.1","0.1345","22km ESE of Bodfish, CA","35.4816667","-118.2908333","California","24","1472052702580","2016-08-24 11:31:42","11","31","8","42","2016"
"nn00557400","228.81","0.1","0","11.1","0.166","29km SSW of Hawthorne, Nevada","38.27","-118.7142","Nevada","24","1472053161556","2016-08-24 11:39:21","11","39","8","21","2016"
"ak13877958","0.0","2.3","81","15.0","0.0","70km SW of Valdez, Alaska","60.672","-147.2433","Alaska","24","1472053734000","2016-08-24 11:48:54","11","48","8","54","2016"
"hv61386941","61.0","2.74","116","6.533","0.03378","9km SSE of Volcano, Hawaii","19.3483333","-155.2166667","Hawaii","24","1472053957400","2016-08-24 11:52:37","11","52","8","37","2016"
"ci37670560","54.0","0.74","8","3.76","0.01135","22km E of Little Lake, CA","35.9571667","-117.6585","California","24","1472054124760","2016-08-24 11:55:24","11","55","8","24","2016"
"ci37670568","97.0","0.65","6","12.26","0.04211","22km SSW of La Quinta, CA","33.4855","-116.4035","California","24","1472054328910","2016-08-24 11:58:48","11","58","8","48","2016"
"ci37670584","40.0","1.07","18","16.05","0.06876","9km SW of Idyllwild, CA","33.69","-116.7926667","California","24","1472054984960","2016-08-24 12:09:44","12","9","8","44","2016"
"ak13878136","0.0","1.5","35","5.0","0.0","188km E of Chitina, Alaska","61.5817","-140.9023","Alaska","24","1472056425000","2016-08-24 12:33:45","12","33","8","45","2016"
"ci37670600","67.0","0.85","11","4.55","0.04786","12km E of Desert Hot Springs, CA","33.9785","-116.3733333","California","24","1472057063120","2016-08-24 12:44:23","12","44","8","23","2016"
"ci37670608","23.0","1.64","41","11.13","0.08737","5km SSW of Banning, CA","33.88","-116.888","California","24","1472057083990","2016-08-24 12:44:43","12","44","8","43","2016"
"ci37670616","66.0","0.86","11","4.13","0.04476","12km E of Desert Hot Springs, CA","33.9748333","-116.3738333","California","24","1472057396540","2016-08-24 12:49:56","12","49","8","56","2016"
"pr16237004","194.4","2.5","96","92.0","0.09701805","4km NNE of Coto Norte, Puerto Rico","18.4722","-66.4264","Puerto Rico","24","1472058599700","2016-08-24 13:09:59","13","9","8","59","2016"
"uu60159367","151.0","1.07","18","6.85","0.005169","29km WSW of Cedar City, Utah","37.5486667","-113.3566667","Utah","24","1472058707840","2016-08-24 13:11:47","13","11","8","47","2016"
"ci37670624","126.0","0.55","5","17.09","0.008124","4km S of Idyllwild, CA","33.7055","-116.7211667","California","24","1472058905900","2016-08-24 13:15:05","13","15","8","5","2016"
"nc72684541","98.0","0.57","5","0.45","0.007005","9km NW of The Geysers, California","38.8269997","-122.8424988","California","24","1472059103240","2016-08-24 13:18:23","13","18","8","23","2016"
"pr16237006","306.0","2.7","112","35.0","0.76716125","78km NNW of Road Town, British Virgin Islands","19.1047","-64.779","British Virgin Islands","24","1472059266800","2016-08-24 13:21:06","13","21","8","6","2016"
"ak13878271","0.0","1.1","19","5.0","0.0","125km W of Cantwell, Alaska","63.2929","-151.4449","Alaska","24","1472059276000","2016-08-24 13:21:16","13","21","8","16","2016"
"nc72684546","80.0","0.57","5","0.55","0.006686","9km NW of The Geysers, California","38.8269997","-122.8420029","California","24","1472059378440","2016-08-24 13:22:58","13","22","8","58","2016"
"ci37670640","65.0","1.24","24","-1.35","0.1103","11km SSW of Lucerne Valley, CA","34.3556667","-117.0191667","California","24","1472059760300","2016-08-24 13:29:20","13","29","8","20","2016"
"nc72684556","92.0","1.76","48","-0.27","0.0164","11km E of Quarry near Portola Valley, CA","37.322","-122.1066667","California","24","1472060068910","2016-08-24 13:34:28","13","34","8","28","2016"
"us10006gmi","26.0","4.6","326","10.0","0.125","10km WSW of Arquata del Tronto, Italy","42.7227","13.1942","Italy","24","1472060771130","2016-08-24 13:46:11","13","46","8","11","2016"
"nc72684566","146.0","1.41","31","1.08","0.02021","7km ESE of Prunedale, California","36.7556648","-121.5878296","California","24","1472061218660","2016-08-24 13:53:38","13","53","8","38","2016"
"ak13878358","0.0","1.7","44","5.0","0.0","55km W of Arctic Village, Alaska","68.0482","-146.8507","Alaska","24","1472061238000","2016-08-24 13:53:58","13","53","8","58","2016"
"nn00557491","279.31","0.1","0","9.5","0.151","27km SSW of Hawthorne, Nevada","38.282","-118.6926","Nevada","24","1472061646827","2016-08-24 14:00:46","14","0","8","46","2016"
"pr16237005","237.6","3.0","138","79.0","0.56144705","67km SE of Boca de Yuma, Dominican Republic","18.0181","-68.0989","Dominican Republic","24","1472061696900","2016-08-24 14:01:36","14","1","8","36","2016"
"uw61184287","89.0","2.03","63","15.88","0.1185","7km NE of Anacortes, Washington","48.5615","-122.5503333","Washington","24","1472062269360","2016-08-24 14:11:09","14","11","8","9","2016"
"nc72684581","90.0","1.17","21","3.37","0.01105","5km NW of The Geysers, California","38.8101667","-122.8091667","California","24","1472062486140","2016-08-24 14:14:46","14","14","8","46","2016"
"hv61387101","44.0","2.15","71","2.612","0.002716","6km SW of Volcano, Hawaii","19.385","-155.2793333","Hawaii","24","1472063757410","2016-08-24 14:35:57","14","35","8","57","2016"
"hv61387111","97.0","2.26","79","39.04","0.04266","1km NE of Pahala, Hawaii","19.2173328","-155.4678345","Hawaii","24","1472063964330","2016-08-24 14:39:24","14","39","8","24","2016"
"nc72684586","116.0","1.19","22","-0.46","0.007698","4km SSE of Mammoth Lakes, California","37.612","-118.9525","California","24","1472064720750","2016-08-24 14:52:00","14","52","8","0","2016"
"mb80166639","100.0","1.52","36","-2.0","0.19","4km E of Butte, Montana","46.0115","-112.4763333","Montana","24","1472065536950","2016-08-24 15:05:36","15","5","8","36","2016"
"ci37670744","93.0","0.85","11","-0.54","0.03712","6km N of Murrieta Hot Springs, CA","33.6166667","-117.1556667","California","24","1472065735550","2016-08-24 15:08:55","15","8","8","55","2016"
