"data.date","data.owned or leased","data.parking spaces","data.status","data.type","location.congressional district","location.id","location.region id","data.disabilities.ADA Accessible","data.disabilities.ansi usable","data.history.status","data.history.type","location.address.city","location.address.county","location.address.line 1","location.address.line 2","location.address.state","location.address.zip"
"0","LEASED","25","ACTIVE","BUILDING","17","TX2007","7","Will Conform","19965","Not Evaluated","Field Not In Use","WACO","MCLENNAN","6801 SANGER AVE"," ","TX","767107818"
"0","LEASED","310","ACTIVE","BUILDING","33","TX2009","7","Will Conform","53122","Not Evaluated","Field Not In Use","DALLAS","DALLAS","8101 STEMMONS"," ","TX","752474103"
"0","LEASED","403","ACTIVE","BUILDING","33","TX2010","7","Will Conform","146949","Not Evaluated","Field Not In Use","DALLAS","DALLAS","7701 N STEMMONS FWY"," ","TX","752474232"
"0","LEASED","142","ACTIVE","BUILDING","20","TX2019","7","Will Conform","50410","Not Evaluated","Field Not In Use","SAN ANTONIO","BEXAR","10127 MOROCCO ST"," ","TX","782163943"
"0","LEASED","4","ACTIVE","BUILDING","12","TX2025","7","Will Conform","5104","Not Evaluated","Field Not In Use","FORT WORTH","TARRANT","8713 AIRPORT FREEWAY"," ","TX","761807610"
"1-Jan-63","OWNED","2048","ACTIVE","BUILDING","35","TX2038","7","Will Conform","396661","Evaluated - Not Historic","Field Not In Use","AUSTIN","TRAVIS","3651 S I 35"," ","TX","787417855"
"0","LEASED","24","ACTIVE","BUILDING","19","TX2052","7","Will Conform","12459","Not Evaluated","Field Not In Use","LUBBOCK","LUBBOCK","5214 68TH STREET"," ","TX","794241598"
"0","LEASED","17","ACTIVE","BUILDING","23","TX2056","7","Will Conform","5560","Not Evaluated","Field Not In Use","DEL RIO","VAL VERDE","509 EAST GIBBS"," ","TX","788404651"
"0","LEASED","0","ACTIVE","BUILDING","30","TX2059","7","Will Conform","4529","Not Evaluated","Field Not In Use","DE SOTO","DALLAS","1801 N. HAMPTON RD,"," ","TX","751152391"
"0","LEASED","20","ACTIVE","BUILDING","11","TX2064","7","Will Conform","5070","Not Evaluated","Field Not In Use","EARLY","BROWN","300 EARLY BLVD"," ","TX","768022132"
"0","LEASED","3","ACTIVE","BUILDING","13","TX2071","7","Will Conform","6150","National Register Eligible","Field Not In Use","AMARILLO","POTTER","626 S POLK ST"," ","TX","791012320"
"0","LEASED","0","ACTIVE","BUILDING","13","TX2074","7","Will Conform","3435","Not Evaluated","Field Not In Use","WICHITA FALLS","WICHITA","4309 JACKSBORO HWY"," ","TX","763022740"
"0","LEASED","31","ACTIVE","BUILDING","14","TX2075","7","Will Conform","43410","Not Evaluated","Field Not In Use","BEAUMONT","JEFFERSON","350 MAGNOLIA ST"," ","TX","777012253"
"0","LEASED","5","ACTIVE","BUILDING","24","TX2078","7","Will Conform","7744","Not Evaluated","Field Not In Use","ADDISON","DALLAS","14285 MIDWAY ROAD"," ","TX","750013614"
"0","LEASED","73","ACTIVE","BUILDING","10","TX2081","7","Will Conform","16649","Not Evaluated","Field Not In Use","AUSTIN","TRAVIS","9009 MOUNTAIN RIDGE DR"," ","TX","787597286"
"0","LEASED","0","ACTIVE","BUILDING","17","TX2094","7","Will Conform","578","Not Evaluated","Field Not In Use","WACO","MCLENNAN","600 AUSTIN AVE"," ","TX","767012018"
"0","LEASED","121","ACTIVE","BUILDING","7","TX2095","7","Will Conform","20491","Not Evaluated","Field Not In Use","BELLAIRE","HARRIS","4747 BELLAIRE BLVD."," ","TX","774014527"
"0","LEASED","42","ACTIVE","BUILDING","1","TX2096","7","Will Conform","15784","Not Evaluated","Field Not In Use","TYLER","SMITH","909 E. SE LOOP 323"," ","TX","757019612"
"0","LEASED","117","ACTIVE","BUILDING","23","TX2098","7","Will Conform","78946","Not Evaluated","Field Not In Use","DEL RIO","VAL VERDE","111 E BROADWAY"," ","TX","788405573"
"0","LEASED","0","ACTIVE","BUILDING","35","TX2099","7","Will Conform","21813","Not Evaluated","Field Not In Use","AUSTIN","TRAVIS","4175 FREIDRICH LANE"," ","TX","787441012"
"0","LEASED","20","ACTIVE","BUILDING","14","TX2102","7","Will Conform","8595","Not Evaluated","Field Not In Use","TEXAS CITY","GALVESTON","600 GULF FREEWAY"," ","TX","775912825"
"0","LEASED","1","ACTIVE","BUILDING","20","TX2103","7","Will Conform","3610","Not Evaluated","Field Not In Use","SAN ANTONIO","BEXAR","8200 INTERSTATE IH 10 WEST"," ","TX","782303876"
"0","LEASED","72","ACTIVE","BUILDING","16","TX2105","7","Will Conform","26680","Not Evaluated","Field Not In Use","EL PASO","EL PASO","9400 VISCOUNT BLVD"," ","TX","799257029"
"0","LEASED","3","ACTIVE","BUILDING","24","TX2109","7","Will Conform","1448","Not Evaluated","Field Not In Use","IRVING","DALLAS","1303 WALNUT HILL LANE"," ","TX","750383008"
"0","LEASED","153","ACTIVE","BUILDING","20","TX2115","7","Will Conform","40738","Not Evaluated","Field Not In Use","SAN ANTONIO","BEXAR","7550 IH-10 WEST"," ","TX","782295803"
"0","LEASED","315","ACTIVE","BUILDING","28","TX2122","7","Will Conform","71426","Not Evaluated","Field Not In Use","WINDCREST","BEXAR","8940 FOUR WIND DRIVE"," ","TX","782391900"
"0","LEASED","273","ACTIVE","BUILDING","24","TX2123","7","Yes","104115","Not Evaluated","Field Not In Use","IRVING","DALLAS","125 E. CARPENTER FRWY"," ","TX","750622709"
"0","LEASED","76","ACTIVE","BUILDING","28","TX2125","7","Will Conform","26691","Not Evaluated","Field Not In Use","LAREDO","WEBB","5810 SAN BERNARDO AVE"," ","TX","780412932"
"0","LEASED","0","ACTIVE","BUILDING","33","TX2128","7","Will Conform","6950","Not Evaluated","Field Not In Use","IRVING","DALLAS","200 UNION BOWER COURT"," ","TX","750615844"
"0","LEASED","4","ACTIVE","BUILDING","30","TX2132","7","Will Conform","17959","Not Evaluated","Field Not In Use","DALLAS","DALLAS","717 N. HARWOOD"," ","TX","752016501"
"0","LEASED","10","ACTIVE","BUILDING","28","TX2140","7","Will Conform","3636","Not Evaluated","Field Not In Use","LAREDO","WEBB","5219 MCPHERSON RD"," ","TX","780417306"
"0","LEASED","3","ACTIVE","BUILDING","29","TX2143","7","Will Conform","1334","Not Evaluated","Field Not In Use","HOUSTON","HARRIS","8866 GULF FREEWAY"," ","TX","770176514"
"0","LEASED","46","ACTIVE","BUILDING","11","TX2148","7","Will Conform","21748","Not Evaluated","Field Not In Use","MIDLAND","MIDLAND","1004 N BIG SPRING ST"," ","TX","797013354"
"0","LEASED","45","ACTIVE","BUILDING","24","TX2149","7","Will Conform","20042","Not Evaluated","Field Not In Use","FORT WORTH","TARRANT","4300 AMON CARTER BLVD"," ","TX","761552670"
"0","LEASED","0","ACTIVE","BUILDING","16","TX2150","7","Will Conform","10585","Not Evaluated","Field Not In Use","EL PASO","EL PASO","1720 MYRTLE AVE"," ","TX","799011832"
"0","LEASED","80","ACTIVE","BUILDING","12","TX2152","7","Will Conform","18500","Not Evaluated","Field Not In Use","FORT WORTH","TARRANT","2601 MEACHAM BLVD"," ","TX","761374224"
"0","LEASED","37","ACTIVE","BUILDING","16","TX2154","7","Will Conform","2309","Not Evaluated","Field Not In Use","EL PASO","EL PASO","6500 BOEING"," ","TX","799251074"
"0","LEASED","25","ACTIVE","BUILDING","16","TX2155","7","Will Conform","45834","Not Evaluated","Field Not In Use","EL PASO","EL PASO","1545 HAWKINS BLVD"," ","TX","799252646"
"0","LEASED","169","ACTIVE","BUILDING","20","TX2158","7","Will Conform","89977","Not Evaluated","Field Not In Use","SAN ANTONIO","BEXAR","601 NW LOOP 410"," ","TX","782165510"
"1-Jul-84","LEASED","24","ACTIVE","BUILDING","17","TX2159","7","Will Conform","12140","Not Evaluated","Field Not In Use","BRYAN","BRAZOS","3000 BRIARCREST DR"," ","TX","778023054"
"0","LEASED","7","ACTIVE","BUILDING","36","TX2160","7","Will Conform","7650","Not Evaluated","Field Not In Use","HOUSTON","HARRIS","17625 EL CAMINO REAL"," ","TX","770583052"
"0","LEASED","35","ACTIVE","BUILDING","2","TX2170","7","Will Conform","7731","Not Evaluated","Field Not In Use","HOUSTON","HARRIS","10000 MEMORIAL DR"," ","TX","770243422"
"0","LEASED","2","ACTIVE","BUILDING","24","TX2178","7","Will Conform","6430","Not Evaluated","Field Not In Use","IRVING","DALLAS","2411 GATEWAY DR"," ","TX","750632728"
"0","LEASED","18","ACTIVE","BUILDING","1","TX2179","7","Will Conform","7789","Not Evaluated","Field Not In Use","LUFKIN","ANGELINA","415 S 1ST ST"," ","TX","759013870"
"0","LEASED","10","ACTIVE","BUILDING","13","TX2181","7","Will Conform","12429","Not Evaluated","Field Not In Use","AMARILLO","POTTER","500 S TAYLOR ST"," ","TX","791012442"
"0","LEASED","23","ACTIVE","BUILDING","21","TX2182","7","Will Conform","4355","Not Evaluated","Field Not In Use","SAN ANTONIO","BEXAR","10100 REUNION PL"," ","TX","782164159"
"0","LEASED","16","ACTIVE","BUILDING","29","TX2184","7","Will Conform","4502","Not Evaluated","Field Not In Use","HOUSTON","HARRIS","650 SAM HOUSTON PKWY E"," ","TX","770605906"
"0","LEASED","20","ACTIVE","BUILDING","2","TX2189","7","Will Conform","30505","Not Evaluated","Field Not In Use","HOUSTON","HARRIS","7250 WYNNWOOD"," ","TX","770086043"
"0","LEASED","8","ACTIVE","BUILDING","11","TX2197","7","Will Conform","7150","Not Evaluated","Field Not In Use","MIDLAND","MIDLAND","400 W ILLINOIS AVE"," ","TX","797014399"
"0","LEASED","118","ACTIVE","BUILDING","29","TX2199","7","Will Conform","17002","Not Evaluated","Field Not In Use","HOUSTON","HARRIS","7141 OFFICE CITY DR"," ","TX","770872745"
"0","LEASED","88","ACTIVE","BUILDING","2","TX2201","7","Will Conform","35088","Not Evaluated","Field Not In Use","HOUSTON","HARRIS","2323 SHEPHERD"," ","TX","770197019"
"0","LEASED","22","ACTIVE","BUILDING","23","TX2207","7","Will Conform","6336","Not Evaluated","Field Not In Use","ALPINE","BREWSTER","803 FIGHTING BUCK AVE"," ","TX","798303123"
"0","LEASED","4","ACTIVE","BUILDING","11","TX2211","7","Will Conform","2215","Not Evaluated","Field Not In Use","MIDLAND","MIDLAND","602 N BAIRD ST"," ","TX","797014772"
"0","LEASED","44","ACTIVE","BUILDING","10","TX2214","7","Will Conform","8542","Not Evaluated","Field Not In Use","AUSTIN","TRAVIS","10711 BURNET RD","2nd Floor","TX","787584433"
"0","LEASED","165","ACTIVE","BUILDING","20","TX2215","7","Will Conform","55182","Not Evaluated","Field Not In Use","SAN ANTONIO","BEXAR","7800 IH 10 West"," ","TX","782304700"
"0","LEASED","6","ACTIVE","BUILDING","1","TX2216","7","Will Conform","5371","Not Evaluated","Field Not In Use","TYLER","SMITH","1700 SSE LOOP 323"," ","TX","757015701"
"0","LEASED","12","ACTIVE","BUILDING","10","TX2220","7","Will Conform","3160","Not Evaluated","Field Not In Use","AUSTIN","TRAVIS","9430 RESEARCH BLVD"," ","TX","787596586"
"0","LEASED","3","ACTIVE","BUILDING","34","TX2223","7","Will Conform","6850","Not Evaluated","Field Not In Use","BROWNSVILLE","CAMERON","1623 CENTRAL BLVD"," ","TX","785208344"
"0","LEASED","148","ACTIVE","BUILDING","13","TX2224","7","Will Conform","13313","Not Evaluated","Field Not In Use","AMARILLO","POTTER","7201 I-40 WEST"," ","TX","791062634"
"0","LEASED","0","ACTIVE","BUILDING","35","TX2225","7","Will Conform","37916","Not Evaluated","Field Not In Use","AUSTIN","TRAVIS","2191 WOODWARD"," ","TX","787441073"
"0","LEASED","97","ACTIVE","BUILDING","23","TX2226","7","Will Conform","31305","Not Evaluated","Field Not In Use","PECOS","REEVES","410 S CEDAR ST"," ","TX","797723202"
"0","LEASED","8","ACTIVE","BUILDING","28","TX2230","7","Will Conform","2508","Not Evaluated","Field Not In Use","LAREDO","WEBB","220 W HILLSIDE STE 3"," ","TX","780416903"
"0","LEASED","42","ACTIVE","BUILDING","30","TX2233","7","Will Conform","94217","Not Evaluated","Field Not In Use","DALLAS","DALLAS","1999 BRYAN ST"," ","TX","752013136"
"0","LEASED","0","ACTIVE","BUILDING","16","TX2235","7","Will Conform","1055","Not Evaluated","Field Not In Use","EL PASO","EL PASO","8201 LOCKHEED"," ","TX","799252500"
"0","LEASED","22","ACTIVE","BUILDING","35","TX2239","7","Will Conform","5182","Not Evaluated","Field Not In Use","SAN MARCOS","HAYS","900 BUGG LN"," ","TX","786668086"
"0","LEASED","36","ACTIVE","BUILDING","34","TX2243","7","Will Conform","8950","Not Evaluated","Field Not In Use","BROWNSVILLE","CAMERON","1800 PAREDES LINE RD"," ","TX","785211691"
"0","LEASED","22","ACTIVE","BUILDING","30","TX2248","7","Will Conform","31398","Not Evaluated","Field Not In Use","DALLAS","DALLAS","600 N PEARL STREET"," ","TX","752012822"
"0","LEASED","342","ACTIVE","BUILDING","7","TX2249","7","Will Conform","124581","Not Evaluated","Field Not In Use","HOUSTON","HARRIS","1433 W LOOP SOUTH"," ","TX","770279500"
"0","LEASED","36","ACTIVE","BUILDING","24","TX2250","7","Yes","30600","Not Evaluated","Field Not In Use","DALLAS","DALLAS","3860 W NORTHWEST HWY"," ","TX","752205183"
"0","LEASED","380","ACTIVE","BUILDING","17","TX2252","7","Will Conform","123283","Not Evaluated","Field Not In Use","WACO","MCLENNAN","701 CLAY ST"," ","TX","767042718"
"11-Apr-00","LEASED","43","ACTIVE","BUILDING","34","TX2263","7","Yes","9434","Not Evaluated","Field Not In Use","BROWNSVILLE","CAMERON","2305 HUDSON BLVD."," ","TX","785267410"
"0","LEASED","30","ACTIVE","BUILDING","4","TX2271","7","Will Conform","20157","Not Evaluated","Field Not In Use","SHERMAN","GRAYSON","200 N TRAVIS"," ","TX","750905961"
"0","LEASED","112","ACTIVE","BUILDING","29","TX2275","7","Will Conform","29893","Not Evaluated","Field Not In Use","HOUSTON","HARRIS","YOUNAN TOWER LLC","2350 NORTHBELT EAST","TX","770323100"
"0","LEASED","26","ACTIVE","BUILDING","12","TX2276","7","Will Conform","8940","Not Evaluated","Field Not In Use","FORT WORTH","TARRANT","2775 ALTAMESA BLVD"," ","TX","761335803"
"0","LEASED","663","ACTIVE","BUILDING","29","TX2280","7","Will Conform","102007","Not Evaluated","Field Not In Use","HOUSTON","HARRIS","126 NORTHPOINT DR"," ","TX","770603208"
"3-Aug-98","LEASED","642","ACTIVE","BUILDING","16","TX2282","7","Yes","159717","Not Evaluated","Field Not In Use","EL PASO","EL PASO","660 MESA HILLS DRIVE"," ","TX","799125553"
"0","LEASED","27","ACTIVE","BUILDING","27","TX2285","7","Will Conform","20629","Not Evaluated","Field Not In Use","CORPUS CHRISTI","NUECES","800 N SHORELINE BLVD"," ","TX","784013700"
"0","LEASED","60","ACTIVE","BUILDING","6","TX2287","7","Will Conform","13855","Not Evaluated","Field Not In Use","ARLINGTON","TARRANT","2201 N COLLINS ST"," ","TX","760112658"
"0","LEASED","651","ACTIVE","BUILDING","30","TX2291","7","Will Conform","339677","Not Evaluated","Field Not In Use","DALLAS","DALLAS","1301 YOUNG ST"," ","TX","752025433"
"0","LEASED","45","ACTIVE","BUILDING","35","TX2292","7","Will Conform","8123","Not Evaluated","Field Not In Use","AUSTIN","TRAVIS","825 E RUNDBERG LN"," ","TX","787534808"
"0","LEASED","2","ACTIVE","BUILDING","23","TX2296","7","Will Conform","800","Not Evaluated","Field Not In Use","UVALDE","UVALDE","122 NORTH EAST ST"," ","TX","788015312"
"0","LEASED","60","ACTIVE","BUILDING","18","TX2298","7","Will Conform","18424","Not Evaluated","Field Not In Use","HOUSTON","HARRIS","12941 I45 NORTH"," ","TX","770601240"
"0","LEASED","475","ACTIVE","BUILDING","30","TX2303","7","Will Conform","121923","Not Evaluated","Field Not In Use","DALLAS","DALLAS","4141 N ST AUGUSTINE DR"," ","TX","752274818"
"0","LEASED","0","ACTIVE","BUILDING","11","TX2306","7","Will Conform","4588","Not Evaluated","Field Not In Use","EDEN","CONCHO","106 PAINT ROCK ST"," ","TX","768373012"
"0","LEASED","0","ACTIVE","BUILDING","7","TX2307","7","Will Conform","1859","Not Evaluated","Field Not In Use","HOUSTON","HARRIS","17419 VILLAGE GREEN DR"," ","TX","770401004"
"0","LEASED","14","ACTIVE","BUILDING","11","TX2313","7","Will Conform","4990","Not Evaluated","Field Not In Use","BROWNWOOD","BROWN","1005 INDIAN CREEK"," ","TX","768016620"
"0","LEASED","60","ACTIVE","BUILDING","34","TX2315","7","Will Conform","17423","Not Evaluated","Field Not In Use","HARLINGEN","CAMERON","1709 ZOY STREET"," ","TX","785523220"
"0","LEASED","28","ACTIVE","BUILDING","24","TX2316","7","Will Conform","7537","Not Evaluated","Field Not In Use","IRVING","DALLAS","5800 CAMPUS CIRCLE DR E"," ","TX","750632701"
"0","LEASED","32","ACTIVE","BUILDING","14","TX2318","7","Will Conform","7600","Not Evaluated","Field Not In Use","LEAGUE CITY","GALVESTON","2525 S SHORE BLVD"," ","TX","775736506"
"0","LEASED","323","ACTIVE","BUILDING","28","TX2322","7","Will Conform","22211","Not Evaluated","Field Not In Use","LAREDO","WEBB","9001 SAN DARIO AVE"," ","TX","780457270"
"0","LEASED","0","ACTIVE","BUILDING","1","TX2323","7","Will Conform","270","Not Evaluated","Field Not In Use","LONGVIEW","GREGG","911 N W LOOP 281"," ","TX","756042900"
"0","LEASED","6","ACTIVE","BUILDING","2","TX2325","7","Will Conform","6667","Not Evaluated","Field Not In Use","HOUSTON","HARRIS","5200 MITCHELLDALE","#D-4","TX","770927206"
"0","LEASED","0","ACTIVE","BUILDING","11","TX2330","7","Yes","9522","Not Evaluated","Field Not In Use","SAN ANGELO","TOM GREEN","2851 SOUTHWEST BLVD."," ","TX","769045776"
"0","LEASED","1","ACTIVE","BUILDING","11","TX2332","7","Yes","1008","Not Evaluated","Field Not In Use","EDEN","CONCHO","702 E. BROADWAY","EDEN,TEXAS","TX","768373034"
"1-Aug-98","LEASED","139","ACTIVE","BUILDING","15","TX2339","7","Yes","19467","Not Evaluated","Field Not In Use","MCALLEN","HIDALGO","3004 N MCCOLL RD"," ","TX","785015514"
"0","LEASED","3","ACTIVE","BUILDING","11","TX2341","7","Yes","1740","Not Evaluated","Field Not In Use","SAN ANGELO","TOM GREEN","3471 KNICKERBOCKER ROAD"," ","TX","769046898"
"0","LEASED","123","ACTIVE","BUILDING","16","TX2342","7","Yes","28420","Not Evaluated","Field Not In Use","EL PASO","EL PASO","11111 GATEWAY WEST"," ","TX","799355401"
"0","LEASED","20","ACTIVE","BUILDING","3","TX2343","7","Yes","6972","Not Evaluated","Field Not In Use","PLANO","COLLIN","500 N CENTRAL EXPY"," ","TX","750746772"
"0","LEASED","16","ACTIVE","BUILDING","29","TX2344","7","Yes","34975","Not Evaluated","Field Not In Use","HOUSTON","HARRIS","16630 IMPERIAL VALLEY"," ","TX","770603409"
"0","LEASED","40","ACTIVE","BUILDING","18","TX2345","7","Yes","31419","Not Evaluated","Field Not In Use","HOUSTON","HARRIS","15431 W VANTAGE PARKWAY","SUITES 200 & 205","TX","770321923"
"0","LEASED","0","ACTIVE","BUILDING","1","TX2347","7","Will Conform","361","National Register Eligible","Field Not In Use","LONGVIEW","GREGG","201 E METHVIN"," ","TX","756019998"
"1-Apr-99","LEASED","0","ACTIVE","LAND","28","TX2348","7","Will Conform","48416","Not Evaluated","Field Not In Use","RIO GRANDE CITY","STARR","313 PETE DIAZ JR."," ","TX","785829998"
"0","LEASED","464","ACTIVE","BUILDING","34","TX2349","7","Yes","48250","Not Evaluated","Field Not In Use","HARLINGEN","CAMERON","3902 SOUTH EXPRESSWAY 83"," ","TX","785508378"
"0","LEASED","37","ACTIVE","BUILDING","23","TX2350","7","Yes","7870","Not Evaluated","Field Not In Use","EAGLE PASS","MAVERICK","3369 U. S. HWY 277 SOUTH"," ","TX","788523776"
"0","LEASED","1","ACTIVE","BUILDING","17","TX2353","7","No","394","National Register Eligible","Field Not In Use","BRYAN","BRAZOS","216 W 26TH ST"," ","TX","778033215"
"0","LEASED","23","ACTIVE","BUILDING","16","TX2356","7","Yes","7650","Not Evaluated","Field Not In Use","EL PASO","EL PASO","1090 S MESA ST"," ","TX","799013235"
"0","LEASED","149","ACTIVE","BUILDING","23","TX2360","7","Yes","18535","Not Evaluated","Field Not In Use","COTULLA","LA SALLE","3423 I 35 N"," ","TX","780142427"
"0","LEASED","347","ACTIVE","BUILDING","28","TX2372","7","Yes","83559","Not Evaluated","Field Not In Use","LAREDO","WEBB","109 SHILOH DRIVE"," ","TX","780457304"
"0","LEASED","5","ACTIVE","BUILDING","17","TX2378","7","Yes","3530","Not Evaluated","Field Not In Use","WACO","MCLENNAN","510 N VALLEY MILLS DR"," ","TX","767106075"
"0","LEASED","464","ACTIVE","BUILDING","34","TX2380","7","Yes","95268","Not Evaluated","Field Not In Use","HARLINGEN","CAMERON","1717 ZOY STREET"," ","TX","785523220"
"0","LEASED","112","ACTIVE","BUILDING","16","TX2381","7","Yes","18143","Not Evaluated","Field Not In Use","EL PASO","EL PASO","6451 BOEING DR"," ","TX","799251006"
"0","LEASED","0","ACTIVE","BUILDING","23","TX2382","7","Yes","13132","Not Evaluated","Field Not In Use","EAGLE PASS","MAVERICK","500 S ADAMS ST"," ","TX","788525194"
"0","LEASED","0","ACTIVE","BUILDING","1","TX2386","7","Yes","1792","Not Evaluated","Field Not In Use","TYLER","SMITH","1700 SSE LOOP 323","SUITE 310","TX","757015033"
"0","LEASED","0","ACTIVE","BUILDING","32","TX2387","7","Yes","12890","Not Evaluated","Field Not In Use","DALLAS","DALLAS","10759 MAPLERIDGE DRIVE"," ","TX","752382346"
"0","LEASED","60","ACTIVE","BUILDING","20","TX2392","7","Yes","11181","Not Evaluated","Field Not In Use","SAN ANTONIO","BEXAR","4241 PIEDRAS DRIVE EAST"," ","TX","782161423"
