Location Code,Region Code,Bldg Address1,Bldg Address2,Bldg City,Bldg County,Bldg State,Bldg Zip,Congressional District,Bldg Status,Property Type,Bldg ANSI Usable,Total Parking Spaces,Owned/Leased,Construction Date,Historical Type,Historical Status,ABA Accessibility Flag 
CA0624,9,235 Andrade Rd, ,WINTERHAVEN,IMPERIAL COUNTY,CA,92283,51,ACTIVE,BUILDING,442,0,OWNED,21.Jul.14,Field Not In Use,Not Evaluated,Will Conform
CA0761,9,620 CENTRAL AVE, ,ALAMEDA,ALAMEDA COUNTY,CA,945017815,13,EXCESS,BUILDING,18441,3,OWNED,1.Jan.42,Field Not In Use,Evaluated - Not Historic,Will Conform
CA0762,9,620 CENTRAL AVE, ,ALAMEDA,ALAMEDA COUNTY,CA,945017815,13,EXCESS,BUILDING,5709,0,OWNED,1.Jan.42,Field Not In Use,Evaluated - Not Historic,Will Conform
CA0763,9,620 CENTRAL AVE, ,ALAMEDA,ALAMEDA COUNTY,CA,945017815,13,EXCESS,BUILDING,5723,0,OWNED,1.Jan.42,Field Not In Use,Evaluated - Not Historic,Will Conform
CA0765,9,620 CENTRAL AVE, ,ALAMEDA,ALAMEDA COUNTY,CA,945017815,13,EXCESS,BUILDING,6010,0,OWNED,1.Jan.42,Field Not In Use,Evaluated - Not Historic,Will Conform
CA0773,9,620 CENTRAL AVE, ,ALAMEDA,ALAMEDA COUNTY,CA,945017815,13,EXCESS,BUILDING,18738,1,OWNED,1.Jan.42,Field Not In Use,Evaluated - Not Historic,Will Conform
CA0774,9,620 CENTRAL AVE, ,ALAMEDA,ALAMEDA COUNTY,CA,945017815,13,EXCESS,BUILDING,758,0,OWNED,1.Jan.42,Field Not In Use,Evaluated - Not Historic,No
CA0775,9,620 CENTRAL AVE., ,ALAMEDA,ALAMEDA COUNTY,CA,945017815,13,EXCESS,BUILDING,707,0,OWNED,1.Jan.42,Field Not In Use,Evaluated - Not Historic,Will Conform
CA0776,9,620 CENTRAL AVE, ,ALAMEDA,ALAMEDA COUNTY,CA,945017815,13,EXCESS,BUILDING,0,0,OWNED,1.Jan.42,Field Not In Use,Evaluated - Not Historic,No
CA0777,9,620 CENTRAL AVE, ,ALAMEDA,ALAMEDA COUNTY,CA,945017815,13,EXCESS,BUILDING,0,0,OWNED,1.Jan.42,Field Not In Use,Evaluated - Not Historic,Will Conform
CA0779,9,620 CENTRAL AVE, ,ALAMEDA,ALAMEDA COUNTY,CA,945017815,13,EXCESS,BUILDING,0,0,OWNED,1.Jan.42,Field Not In Use,Evaluated - Not Historic,No
CA0801,9,405 Tecate Rd, ,TECATE,SAN DIEGO COUNTY,CA,91980,51,ACTIVE,BUILDING,12790,0,OWNED,1.Jan.32,Field Not In Use,National Register Listed,Will Conform
CA0802,9,405 Tecate Rd, ,TECATE,SAN DIEGO COUNTY,CA,91980,51,ACTIVE,BUILDING,2093,0,OWNED,1.Jan.32,Field Not In Use,National Register Listed,Will Conform
CA0803,9,405 Tecate Rd, ,TECATE,SAN DIEGO COUNTY,CA,91980,51,ACTIVE,BUILDING,2093,0,OWNED,1.Jan.32,Field Not In Use,National Register Listed,Will Conform
CA0804,9,405 Tecate Rd, ,TECATE,SAN DIEGO COUNTY,CA,91980,51,ACTIVE,BUILDING,15120,0,OWNED,1.Jan.83,Field Not In Use,Not Evaluated,Will Conform
CA0805,9,405 Tecate Rd, ,TECATE,SAN DIEGO COUNTY,CA,91980,51,ACTIVE,BUILDING,12294,0,OWNED,1.Sep.05,Field Not In Use,Not Evaluated,Yes
CA0901,9,345 MIDDLEFIELD RD, ,MENLO PARK,SAN MATEO COUNTY,CA,940253561,18,ACTIVE,BUILDING,34718,12,OWNED,1.Jan.53,Field Not In Use,Evaluated - Not Historic,Will Conform
CA0902,9,345 MIDDLEFIELD RD, ,MENLO PARK,SAN MATEO COUNTY,CA,940253561,18,ACTIVE,BUILDING,33273,0,OWNED,1.Jan.56,Field Not In Use,Evaluated - Not Historic,Will Conform
CA0903,9,345 MIDDLEFIELD RD, ,MENLO PARK,SAN MATEO COUNTY,CA,940253561,18,ACTIVE,BUILDING,70644,207,OWNED,1.Jan.53,Field Not In Use,Evaluated - Not Historic,Will Conform
CA0904,9,345 MIDDLEFIELD RD, ,MENLO PARK,SAN MATEO COUNTY,CA,940253561,18,ACTIVE,BUILDING,2676,0,OWNED,1.Jan.80,Field Not In Use,Not Evaluated,Will Conform
CA0905,9,345 MIDDLEFIELD RD, ,MENLO PARK,SAN MATEO COUNTY,CA,940253561,18,ACTIVE,BUILDING,1703,0,OWNED,1.Jan.75,Field Not In Use,Not Evaluated,Will Conform
CA0906,9,345 MIDDLEFIELD RD, ,MENLO PARK,SAN MATEO COUNTY,CA,940253561,18,ACTIVE,BUILDING,7940,0,OWNED,1.Jan.78,Field Not In Use,Not Evaluated,Will Conform
CA0907,9,345 MIDDLEFIELD RD, ,MENLO PARK,SAN MATEO COUNTY,CA,940253561,18,ACTIVE,BUILDING,1198,0,OWNED,1.Jan.76,Field Not In Use,Not Evaluated,Will Conform
CA0908,9,345 MIDDLEFIELD RD, ,MENLO PARK,SAN MATEO COUNTY,CA,940253561,18,ACTIVE,BUILDING,4081,0,OWNED,1.Jan.82,Field Not In Use,Not Evaluated,Will Conform
CA0909,9,345 MIDDLEFIELD RD, ,MENLO PARK,SAN MATEO COUNTY,CA,940253561,18,ACTIVE,BUILDING,7798,0,OWNED,1.Jan.83,Field Not In Use,Not Evaluated,Will Conform
CA0910,9,345 MIDDLEFIELD RD, ,MENLO PARK,SAN MATEO COUNTY,CA,940253561,18,ACTIVE,BUILDING,0,0,OWNED,1.Jan.85,Field Not In Use,Not Evaluated,Will Conform
CA0912,9,345 MIDDLEFIELD RD, ,MENLO PARK,SAN MATEO COUNTY,CA,940253561,18,ACTIVE,BUILDING,1957,0,OWNED,1.Jan.83,Field Not In Use,Not Evaluated,Will Conform
CA0913,9,345 MIDDLEFIELD RD, ,MENLO PARK,SAN MATEO COUNTY,CA,940253561,18,ACTIVE,BUILDING,392,0,OWNED,1.Jan.76,Field Not In Use,Not Evaluated,Will Conform
CA0914,9,345 MIDDLEFIELD RD, ,MENLO PARK,SAN MATEO COUNTY,CA,940253561,18,ACTIVE,BUILDING,8688,0,OWNED,1.Jan.90,Field Not In Use,Not Evaluated,Will Conform
CA0915,9,345 MIDDLEFIELD RD, ,MENLO PARK,SAN MATEO COUNTY,CA,940253561,18,ACTIVE,BUILDING,107044,0,OWNED,1.Jan.95,Field Not In Use,Not Evaluated,Will Conform
CA0916,9,345 MIDDLEFIELD RD, ,MENLO PARK,SAN MATEO COUNTY,CA,940253561,18,ACTIVE,BUILDING,2906,0,OWNED,1.Jan.95,Field Not In Use,Not Evaluated,Will Conform
CA0917,9,345 MIDDLEFIELD RD, ,MENLO PARK,SAN MATEO COUNTY,CA,940253561,18,ACTIVE,BUILDING,10510,0,OWNED,1.Jan.99,Field Not In Use,Not Evaluated,Will Conform
CA0918,9,345 MIDDLEFIELD RD, ,MENLO PARK,SAN MATEO COUNTY,CA,940253561,18,ACTIVE,BUILDING,6252,0,OWNED,1.Jan.93,Field Not In Use,Not Evaluated,Will Conform
CA2171,9,1287 W HOBSON WAY, ,BLYTHE,RIVERSIDE COUNTY,CA,922251423,36,ACTIVE,BUILDING,2655,1,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CA2312,9,1020 OBRIEN DR, ,MENLO PARK,SAN MATEO COUNTY,CA,940251409,14,ACTIVE,BUILDING,20000,21,LEASED,1.Jan.58,Field Not In Use,Not Evaluated,Will Conform
CA4002,9,831 MITTEN RD, ,BURLINGAME,SAN MATEO COUNTY,CA,940101324,14,ACTIVE,BUILDING,540,3,LEASED,1.Jan.62,Field Not In Use,Not Evaluated,Will Conform
CA4515,9,609 2nd St, ,DAVIS,YOLO COUNTY,CA,956164620,3,ACTIVE,BUILDING,9713,2,LEASED,1.Jan.63,Field Not In Use,Not Evaluated,Will Conform
CA4537,9,5635 Stratford Cir, ,STOCKTON,SAN JOAQUIN COUNTY,CA,952075055,9,ACTIVE,BUILDING,3040,9,LEASED,1.Jan.77,Field Not In Use,Not Evaluated,Will Conform
CA4648,9,1064 E Hobsonway, ,BLYTHE,RIVERSIDE COUNTY,CA,922254941,36,ACTIVE,LAND,0,0,LEASED,1.Jan.06,Field Not In Use,Not Evaluated,Will Conform
CA4664,9,5045 E Butler Ave, ,FRESNO,FRESNO COUNTY,CA,937275136,16,ACTIVE,BUILDING,456087,2641,LEASED,1.Jan.71,Field Not In Use,Not Evaluated,Will Conform
CA4964,9,550 KEARNY ST, ,SAN FRANCISCO,SAN FRANCISCO COUNTY,CA,941082527,12,ACTIVE,BUILDING,7639,2,LEASED,1.Jan.57,Field Not In Use,National Register Eligible,Will Conform
CA5149,9,1030 OBRIEN DR, ,MENLO PARK,SAN MATEO COUNTY,CA,940251409,14,ACTIVE,BUILDING,18000,18,LEASED,1.Jan.60,Field Not In Use,Not Evaluated,Will Conform
CA5151,9,S Link Rd,"BUILDING 100,PO BOX 8097",SAN FRANCISCO,SAN FRANCISCO COUNTY,CA,94128,14,ACTIVE,BUILDING,13312,48,LEASED,1.Jan.00,Field Not In Use,Not Evaluated,Will Conform
CA5175,9,350 S FIGUEROA ST,SUITE 140,LOS ANGELES,LOS ANGELES COUNTY,CA,900711102,34,ACTIVE,BUILDING,22897,13,LEASED,1.Jan.74,Field Not In Use,Not Evaluated,Yes
CA5201,9,230 E Spruce Ave, ,INGLEWOOD,LOS ANGELES COUNTY,CA,903012709,43,ACTIVE,BUILDING,14017,3,LEASED,1.Jan.78,Field Not In Use,Not Evaluated,Yes
CA5408,9,100 E Alvin Dr,100 EAST ALVIN DRIVE,SALINAS,MONTEREY COUNTY,CA,939062404,20,ACTIVE,BUILDING,60385,3,LEASED,1.Jan.78,Field Not In Use,Not Evaluated,Will Conform
CA5468,9,631 N MARKET BLVD, ,SACRAMENTO,SACRAMENTO COUNTY,CA,958341212,3,ACTIVE,BUILDING,9600,3,LEASED,1.Jan.82,Field Not In Use,Not Evaluated,Will Conform
CA5620,9,2634 Juniper Ln, ,SACRAMENTO,SACRAMENTO COUNTY,CA,958251910,7,ACTIVE,BUILDING,5000,0,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CA5754,9,770 W HAMILTON AVE, ,CAMPBELL,SANTA CLARA COUNTY,CA,950080403,18,ACTIVE,BUILDING,8717,1,LEASED,1.Jan.80,Field Not In Use,Not Evaluated,Will Conform
CA5808,9,LOMA PRIETA #3, ,LOS GATOS,SANTA CLARA COUNTY,CA,95120,17,ACTIVE,STRUCTURE,5,0,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CA5812,9,2202 Monterey St, ,FRESNO,FRESNO COUNTY,CA,937213129,16,ACTIVE,BUILDING,22870,19,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CA5817,9,222 E Carrillo St, ,SANTA BARBARA,SANTA BARBARA COUNTY,CA,931012139,24,ACTIVE,BUILDING,10713,1,LEASED,1.Jan.81,Field Not In Use,Not Evaluated,Will Conform
CA5922,9,111 N LA BREA AVE,2ND FLOOR,INGLEWOOD,LOS ANGELES COUNTY,CA,903011752,43,ACTIVE,BUILDING,9979,13,LEASED,1.Jan.81,Field Not In Use,Not Evaluated,Yes
CA5938,9,555 W BEECH ST, ,SAN DIEGO,SAN DIEGO COUNTY,CA,921012936,52,ACTIVE,BUILDING,11951,13,LEASED,1.Jan.82,Field Not In Use,Not Evaluated,Will Conform
CA5939,9,401 W A St, ,SAN DIEGO,SAN DIEGO COUNTY,CA,921013547,52,ACTIVE,BUILDING,35660,20,LEASED,1.Jan.82,Field Not In Use,Not Evaluated,Will Conform
CA5946,9,1125 16TH ST, ,ARCATA,HUMBOLDT COUNTY,CA,955215585,2,ACTIVE,BUILDING,2032,6,LEASED,1.Jan.25,Field Not In Use,National Register Eligible,Will Conform
CA5961,9,1901 W Pacific Ave, ,WEST COVINA,LOS ANGELES COUNTY,CA,917902065,32,ACTIVE,BUILDING,3474,11,LEASED,1.Jan.84,Field Not In Use,Not Evaluated,Will Conform
CA5986,9,4542 RUFFNER ST, ,SAN DIEGO,SAN DIEGO COUNTY,CA,921112216,52,ACTIVE,BUILDING,4406,9,LEASED,1.Jan.87,Field Not In Use,Not Evaluated,Will Conform
CA6000,9,160 SPEAR ST, ,SAN FRANCISCO,SAN FRANCISCO COUNTY,CA,941051542,12,ACTIVE,BUILDING,27950,2,LEASED,1.Jan.85,Field Not In Use,Not Evaluated,Will Conform
CA6016,9,1320 E OLYMPIC BLVD, ,LOS ANGELES,LOS ANGELES COUNTY,CA,900211948,34,ACTIVE,BUILDING,1363,6,LEASED,1.Jan.84,Field Not In Use,Not Evaluated,Will Conform
CA6044,9,1324 MANGROVE AVE, ,CHICO,BUTTE COUNTY,CA,959262628,1,ACTIVE,BUILDING,315,0,LEASED,1.Jan.82,Field Not In Use,Not Evaluated,Will Conform
CA6054,9,3240 S HIGUERA ST, ,SAN LUIS OBISPO,SAN LUIS OBISPO COUNTY,CA,934016920,24,ACTIVE,BUILDING,9233,8,LEASED,1.Jan.78,Field Not In Use,Not Evaluated,Will Conform
CA6062,9,600 W SANTA ANA BLVD, ,SANTA ANA,ORANGE COUNTY,CA,927014558,46,ACTIVE,BUILDING,2367,18,LEASED,1.Jan.79,Field Not In Use,Not Evaluated,Will Conform
CA6093,9,222 N Pacific Coast Hwy, ,EL SEGUNDO,LOS ANGELES COUNTY,CA,90245,33,ACTIVE,BUILDING,33684,129,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CA6104,9,901 MARKET ST, ,SAN FRANCISCO,SAN FRANCISCO COUNTY,CA,941031729,12,ACTIVE,BUILDING,31952,8,LEASED,1.Jan.12,Field Not In Use,National Register Listed,Will Conform
CA6109,9,701 B ST, ,SAN DIEGO,SAN DIEGO COUNTY,CA,921018101,52,ACTIVE,BUILDING,21488,6,LEASED,1.Jan.82,Field Not In Use,Not Evaluated,Will Conform
CA6116,9,55 S MARKET ST, ,SAN JOSE,SANTA CLARA COUNTY,CA,951132324,19,ACTIVE,BUILDING,115300,39,LEASED,0,Field Not In Use,Not Evaluated,Yes
CA6124,9,7677 OAKPORT ST, ,OAKLAND,ALAMEDA COUNTY,CA,946211929,13,ACTIVE,BUILDING,11013,20,LEASED,1.Jan.83,Field Not In Use,Not Evaluated,Will Conform
CA6139,9,4330 Watt Ave, ,SACRAMENTO,SACRAMENTO COUNTY,CA,958217000,6,ACTIVE,BUILDING,79862,38,LEASED,1.Jan.88,Field Not In Use,Not Evaluated,Will Conform
CA6153,9,2099 Range Ave, ,SANTA ROSA,SONOMA COUNTY,CA,954013518,5,ACTIVE,BUILDING,14261,67,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CA6218,9,225 W BROADWAY, ,GLENDALE,LOS ANGELES COUNTY,CA,912041331,28,ACTIVE,BUILDING,42572,4,LEASED,1.Jan.81,Field Not In Use,Not Evaluated,Will Conform
CA6229,9,1111 Civic Dr, ,WALNUT CREEK,CONTRA COSTA COUNTY,CA,945963895,11,ACTIVE,BUILDING,10300,2,LEASED,1.Jan.78,Field Not In Use,Not Evaluated,Will Conform
CA6231,9,18000 Studebaker Rd, ,CERRITOS,LOS ANGELES COUNTY,CA,907032679,38,ACTIVE,BUILDING,3286,5,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CA6242,9,11075 BLACK MARBLE WAY, ,REDDING,SHASTA COUNTY,CA,960032912,1,ACTIVE,BUILDING,2076,8,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CA6263,9,112 EL CAMINO PLZ, ,SACRAMENTO,SACRAMENTO COUNTY,CA,958153463,6,ACTIVE,BUILDING,2980,3,LEASED,1.Jan.84,Field Not In Use,Not Evaluated,Will Conform
CA6274,9,101 W BROADWAY, ,SAN DIEGO,SAN DIEGO COUNTY,CA,921018201,52,ACTIVE,BUILDING,46023,80,LEASED,1.Jan.81,Field Not In Use,Not Evaluated,Yes
CA6308,9,355 N Wiget Ln,"BLDG B""""",WALNUT CREEK,CONTRA COSTA COUNTY,CA,945982405,11,ACTIVE,BUILDING,22500,75,LEASED,1.Jan.80,Field Not In Use,Not Evaluated,Will Conform
CA6309,9,200 W SANTA ANA BLVD, ,SANTA ANA,ORANGE COUNTY,CA,927014134,46,ACTIVE,BUILDING,22629,13,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CA6311,9,1000 S MAIN ST, ,SALINAS,MONTEREY COUNTY,CA,939012352,20,ACTIVE,BUILDING,2553,2,LEASED,1.Jan.48,Field Not In Use,National Register Eligible,Will Conform
CA6314,9,3230 E Imperial Hwy, ,BREA,ORANGE COUNTY,CA,928216721,39,ACTIVE,BUILDING,6820,2,LEASED,1.Jan.82,Field Not In Use,Not Evaluated,Yes
CA6330,9,75 HAWTHORNE ST, ,SAN FRANCISCO,SAN FRANCISCO COUNTY,CA,941053902,12,ACTIVE,BUILDING,253919,9,LEASED,1.Jan.86,Field Not In Use,Not Evaluated,Will Conform
CA6342,9,5300 Office Park Dr, ,BAKERSFIELD,KERN COUNTY,CA,933090618,23,ACTIVE,BUILDING,15336,4,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CA6344,9,401 E Ocean Blvd, ,LONG BEACH,LOS ANGELES COUNTY,CA,908024965,47,ACTIVE,BUILDING,5650,12,LEASED,1.Jan.83,Field Not In Use,Not Evaluated,Will Conform
CA6359,9,330 N BRAND BLVD, ,GLENDALE,LOS ANGELES COUNTY,CA,912032308,28,ACTIVE,BUILDING,5740,9,LEASED,1.Jan.83,Field Not In Use,Not Evaluated,Will Conform
CA6370,9,800 S CLAREMONT ST, ,SAN MATEO,SAN MATEO COUNTY,CA,944021451,14,ACTIVE,BUILDING,8575,3,LEASED,1.Jan.74,Field Not In Use,Not Evaluated,Yes
CA6375,9,950 Hampshire Rd, ,THOUSAND OAKS,VENTURA COUNTY,CA,913612819,26,ACTIVE,BUILDING,9087,0,LEASED,1.Jan.82,Field Not In Use,Not Evaluated,Will Conform
CA6380,9,301 Howard St, ,SAN FRANCISCO,SAN FRANCISCO COUNTY,CA,941056607,12,ACTIVE,BUILDING,27331,2,LEASED,1.Jan.88,Field Not In Use,Not Evaluated,Will Conform
CA6387,9,2420 VISTA WAY, ,OCEANSIDE,SAN DIEGO COUNTY,CA,920546190,49,ACTIVE,BUILDING,5707,14,LEASED,1.Jan.88,Field Not In Use,Not Evaluated,Will Conform
CA6388,9,2302 Martin,SUITES 315 & 330,IRVINE,ORANGE COUNTY,CA,926127402,45,ACTIVE,BUILDING,0,0,LEASED,1.Jan.80,Field Not In Use,Not Evaluated,Yes
CA6389,9,26722 PLAZA, ,MISSION VIEJO,ORANGE COUNTY,CA,926916390,45,ACTIVE,BUILDING,4952,18,LEASED,1.Jan.87,Field Not In Use,Not Evaluated,Will Conform
CA6395,9,888 S FIGUEROA ST, ,LOS ANGELES,LOS ANGELES COUNTY,CA,900175449,34,ACTIVE,BUILDING,35293,60,LEASED,1.Jan.84,Field Not In Use,Not Evaluated,Will Conform
CA6399,9,2601 Main St,SUITE 305 & 307,IRVINE,ORANGE COUNTY,CA,926146220,45,ACTIVE,BUILDING,4179,16,LEASED,1.Jan.85,Field Not In Use,Not Evaluated,Will Conform
CA6404,9,27401 Los Altos, ,MISSION VIEJO,ORANGE COUNTY,CA,926918534,45,ACTIVE,BUILDING,10644,28,LEASED,1.Jan.84,Field Not In Use,Not Evaluated,Will Conform
CA6415,9,1 WORLD TRADE CTR, ,LONG BEACH,LOS ANGELES COUNTY,CA,908020002,47,ACTIVE,BUILDING,79131,127,LEASED,1.Jan.89,Field Not In Use,Not Evaluated,Will Conform
CA6421,9,750 B ST, ,SAN DIEGO,SAN DIEGO COUNTY,CA,921018114,52,ACTIVE,BUILDING,5207,5,LEASED,1.Jan.89,Field Not In Use,Not Evaluated,Will Conform
CA6424,9,1300 Clay St, ,OAKLAND,ALAMEDA COUNTY,CA,946121425,13,ACTIVE,BUILDING,31017,6,LEASED,1.Jan.90,Field Not In Use,Not Evaluated,Will Conform
CA6426,9,1325 J St, ,SACRAMENTO,SACRAMENTO COUNTY,CA,958142922,6,ACTIVE,BUILDING,195032,102,LEASED,1.Jan.91,Field Not In Use,Not Evaluated,Yes
CA6431,9,185 W F St, ,SAN DIEGO,SAN DIEGO COUNTY,CA,921016029,52,ACTIVE,BUILDING,8889,9,LEASED,1.Jan.87,Field Not In Use,Not Evaluated,Will Conform
CA6432,9,96 N 3RD ST, ,SAN JOSE,SANTA CLARA COUNTY,CA,951127702,19,ACTIVE,BUILDING,12640,25,LEASED,1.Jan.85,Field Not In Use,Not Evaluated,Will Conform
CA6436,9,770 PASEO CAMARILLO, ,CAMARILLO,VENTURA COUNTY,CA,930106095,26,ACTIVE,BUILDING,20026,40,LEASED,1.Jan.89,Field Not In Use,Not Evaluated,Will Conform
CA6445,9,2880 SUNRISE BLVD, ,RANCHO CORDOVA,SACRAMENTO COUNTY,CA,957426547,7,ACTIVE,BUILDING,11514,15,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CA6453,9,21660 Copley Dr, ,DIAMOND BAR,LOS ANGELES COUNTY,CA,917652222,39,ACTIVE,BUILDING,2652,10,LEASED,1.Jan.89,Field Not In Use,Not Evaluated,Will Conform
CA6489,9,610 W ASH ST, ,SAN DIEGO,SAN DIEGO COUNTY,CA,921013300,52,ACTIVE,BUILDING,54634,112,LEASED,1.Jan.86,Field Not In Use,Not Evaluated,Will Conform
CA6495,9,16885 W Bernardo Dr, ,SAN DIEGO,SAN DIEGO COUNTY,CA,921271618,52,ACTIVE,BUILDING,3002,14,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CA6498,9,1332 Anacapa St, ,SANTA BARBARA,SANTA BARBARA COUNTY,CA,931012090,24,ACTIVE,BUILDING,6280,13,LEASED,1.Jan.93,Field Not In Use,Not Evaluated,Will Conform
CA6510,9,1059 1ST ST, ,GILROY,SANTA CLARA COUNTY,CA,950204817,19,ACTIVE,BUILDING,5695,2,LEASED,1.Jan.80,Field Not In Use,Not Evaluated,Will Conform
CA6516,9,5200 N PALM AVE, ,FRESNO,FRESNO COUNTY,CA,937042287,22,ACTIVE,BUILDING,8071,15,LEASED,1.Jan.90,Field Not In Use,Not Evaluated,Will Conform
CA6524,9,1633 Bayshore Hwy, ,BURLINGAME,SAN MATEO COUNTY,CA,940101588,14,ACTIVE,BUILDING,2820,11,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CA6527,9,1000 Lakes Dr, ,WEST COVINA,LOS ANGELES COUNTY,CA,917902900,32,ACTIVE,BUILDING,7290,50,LEASED,1.Jan.89,Field Not In Use,Not Evaluated,Will Conform
CA6528,9,235 PINE ST, ,SAN FRANCISCO,SAN FRANCISCO COUNTY,CA,941042736,12,ACTIVE,BUILDING,18421,15,LEASED,1.Jan.90,Field Not In Use,Not Evaluated,Yes
CA6553,9,2216 W BEVERLY BLVD, ,MONTEBELLO,LOS ANGELES COUNTY,CA,906402302,38,ACTIVE,BUILDING,9161,3,LEASED,1.Jan.05,Field Not In Use,Not Evaluated,Will Conform
CA6567,9,370 AMAPOLA AVE,SUITE 114,TORRANCE,LOS ANGELES COUNTY,CA,905011475,43,ACTIVE,BUILDING,10703,29,LEASED,1.Jan.71,Field Not In Use,Not Evaluated,Will Conform
CA6581,9,3350 Shelby St,SUITE 340,ONTARIO,SAN BERNARDINO COUNTY,CA,917644884,35,ACTIVE,BUILDING,1701,4,LEASED,1.Jan.86,Field Not In Use,Not Evaluated,Yes
CA6593,9,865 FULTON MALL, ,FRESNO,FRESNO COUNTY,CA,937212816,16,ACTIVE,BUILDING,9973,3,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CA6596,9,2300 Tulare St, ,FRESNO,FRESNO COUNTY,CA,937212232,16,ACTIVE,BUILDING,11623,10,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CA6599,9,2986 BECHELLI LN, ,REDDING,SHASTA COUNTY,CA,960021903,1,ACTIVE,BUILDING,8669,4,LEASED,1.Jan.85,Field Not In Use,Not Evaluated,Yes
CA6628,9,1120 W LA VETA AVE, ,ORANGE,ORANGE COUNTY,CA,928684231,46,ACTIVE,BUILDING,16400,2,LEASED,1.Jan.85,Field Not In Use,Not Evaluated,Will Conform
CA6632,9,2493 PORTOLA RD, ,VENTURA,VENTURA COUNTY,CA,930037726,26,ACTIVE,BUILDING,15230,18,LEASED,1.Jan.84,Field Not In Use,Not Evaluated,Will Conform
CA6664,9,1431 Spinnaker Dr,1691 SPINNAKER DR.,VENTURA,VENTURA COUNTY,CA,930014356,26,ACTIVE,BUILDING,9663,23,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CA6678,9,235 Algodones Rd, ,WINTERHAVEN,IMPERIAL COUNTY,CA,92283,51,ACTIVE,LAND,0,0,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CA6684,9,120 CREMONA DR, ,GOLETA,SANTA BARBARA COUNTY,CA,931175511,24,ACTIVE,BUILDING,2034,4,LEASED,1.Jan.89,Field Not In Use,Not Evaluated,Will Conform
CA6695,9,4510 EXECUTIVE DR, ,SAN DIEGO,SAN DIEGO COUNTY,CA,921213021,52,ACTIVE,BUILDING,5309,13,LEASED,1.Jan.88,Field Not In Use,Not Evaluated,Will Conform
CA6708,9,1050 Lakes Dr, ,WEST COVINA,LOS ANGELES COUNTY,CA,917902910,32,ACTIVE,BUILDING,19225,60,LEASED,1.Jan.89,Field Not In Use,Not Evaluated,Will Conform
CA6716,9,2425 La Brucherie Rd, ,IMPERIAL,IMPERIAL COUNTY,CA,922519501,51,ACTIVE,BUILDING,10500,35,LEASED,1.Jan.94,Field Not In Use,Not Evaluated,Will Conform
CA6728,9,3419 ARDEN WAY, ,SACRAMENTO,SACRAMENTO COUNTY,CA,958252018,7,ACTIVE,BUILDING,11567,21,LEASED,1.Jan.85,Field Not In Use,Not Evaluated,Will Conform
CA6735,9,11506 Telegraph Rd, ,SANTA FE SPRINGS,LOS ANGELES COUNTY,CA,906703100,38,ACTIVE,BUILDING,5580,14,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
CA6739,9,3 Hutton Centre Dr, ,SANTA ANA,ORANGE COUNTY,CA,927075781,46,ACTIVE,BUILDING,4775,17,LEASED,1.Jan.85,Field Not In Use,Not Evaluated,Will Conform
CA6740,9,5500 TELEGRAPH RD, ,VENTURA,VENTURA COUNTY,CA,930034250,26,ACTIVE,BUILDING,6064,15,LEASED,1.Jan.90,Field Not In Use,Not Evaluated,Will Conform
CA6747,9,2436 Professional Pkwy, ,SANTA MARIA,SANTA BARBARA COUNTY,CA,934551683,24,ACTIVE,BUILDING,7400,2,LEASED,1.Jan.94,Field Not In Use,Not Evaluated,Will Conform
CA6761,9,456 San Fernando Mission Blvd, ,SAN FERNANDO,LOS ANGELES COUNTY,CA,913403501,29,ACTIVE,BUILDING,7256,3,LEASED,1.Jan.60,Field Not In Use,Not Evaluated,Will Conform
CA6764,9,1431 Harbor Bay Pkwy, ,ALAMEDA,ALAMEDA COUNTY,CA,945027070,13,ACTIVE,BUILDING,55300,40,LEASED,1.Jan.85,Field Not In Use,Not Evaluated,Will Conform
CA6770,9,550 W C ST, ,SAN DIEGO,SAN DIEGO COUNTY,CA,921013540,52,ACTIVE,BUILDING,32542,58,LEASED,1.Jan.90,Field Not In Use,Not Evaluated,Will Conform
CA6772,9,606 S OLIVE ST, ,LOS ANGELES,LOS ANGELES COUNTY,CA,900141545,34,ACTIVE,BUILDING,102047,53,LEASED,1.Jan.67,Field Not In Use,Not Evaluated,Yes
